mouseSymbol,humanSymbol,B6.1.Tfh,B6.2.Tfh,B6.3.Tfh,B6.4.Tfh,TC1.Tfh,TC2.Tfh,TC4.Tfh,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Sign_score,mouseIDwtSS
Atp6v1d,ATP6V1D,10.560365388303401,10.7258174635043,10.598850996193699,10.7560663209903,10.612109287272,10.5146614118079,10.51381445147,1569.1912554638097,-0.14897518783333402,0.0846148689689741,-1.7606265854758798,0.0783016258668236,0.16453558930777498,,Atp6v1d
Atp6v1e1,ATP6V1E1,10.0051567788026,10.1247273041871,10.059045810492199,10.0245692304412,9.930917082613231,9.87358165290264,9.88248133129259,1016.7619593512101,-0.21462280286729,0.0741603317513116,-2.8940377935066897,0.0038032238218566102,0.0134534576233358,*,Atp6v1e1*
Atp6v1f,ATP6V1F,10.223803722975301,10.4521776858416,10.3194977878118,10.269768980873302,10.0094614408079,9.99745573244951,9.936407673637689,1168.02698325737,-0.45130358323983105,0.088668431227019,-5.08978874436553,3.58462639970045e-07,3.96276836458894e-06,*****,Atp6v1f*****
Atp6v1g1,ATP6V1G1,9.095349423075321,9.31697076556477,9.25437219952973,9.235808299087939,8.947294203781778,8.88096678883295,8.95902166237844,554.081957306414,-0.449427792674588,0.103524286033456,-4.34127884281515,1.41655814317916e-05,0.00010375049236507399,***,Atp6v1g1***
Atp6v1g2,ATP6V1G2,8.21055166303258,8.14635130760144,8.30983624679354,8.1691979039427,8.22737273580828,8.20746457255767,8.300413372947821,299.631776954398,0.0630795368866292,0.11935495351455001,0.528503719612604,0.597149766089474,0.73400235504183,,Atp6v1g2
Atp6v1g3,ATP6V1G3,3.7123741176203597,3.7539745207663704,3.74478592799077,3.70059251137136,3.7245378742711095,3.70928667584548,3.7562290951623396,13.2697293228472,0.0318717910036725,0.48622762704769,0.0655491157448083,0.9477368016805129,0.97114023260341,,Atp6v1g3
Atp6v1h,ATP6V1H,9.8776195897064,10.0217250947168,9.83561838068724,9.91100977120805,9.74195192517525,9.689252944776051,9.715442112385741,912.8506242557598,-0.27196528716643104,0.0846675636827841,-3.2121543993562596,0.00131743551071815,0.0054098513434446,**,Atp6v1h**
Cox10,COX10,8.5798008988456,8.64727939130481,8.58420578919471,8.67038066894401,8.64813253629204,8.62380125888653,8.68046665492679,397.387722261344,0.0492673882253397,0.0979726321112822,0.502868884540933,0.61505645881738,0.7474650990731,,Cox10
Cox11,COX11,7.58304737810567,7.6348936548271205,7.60038889641559,7.610394619084589,7.65256841568712,7.6624430540090795,7.6943357477127305,198.85825562556,0.12941610423255698,0.12617063002343698,1.0257228977022401,0.305022218067653,0.46366874773246297,,Cox11
Cox15,COX15,9.33644813257524,9.31897424198067,9.39144146461221,9.33881034612859,9.278761932969369,9.3187272830999,9.36845930861028,646.528471991427,-0.0346311532471757,0.0816135112410829,-0.424331127536918,0.67132434116464,0.7888482507938459,,Cox15
