Unnamed: 0,stat
Gm11983,0.823281
Helq,0.840473
Polr2d,-0.823796
1700110K17Rik,-0.874587
Unc13d,0.819213
4933427G17Rik,0.826442
Gm26012,0.817756
Gm15065,-0.818159
Vamp1,-0.817036
Gm5535,0.833143
LOC102639815,-0.820769
Lrriq1,0.826686
Mageb5,0.845902
4930596D02Rik,-0.827636
Acan,0.829664
Trim11,-0.841569
Elmo3,0.864503
Cars,0.816572
Gm24139,0.890518
Crmp1,0.924738
Magi2,0.893162
Ifih1,0.822431
Vmn2r49,0.843151
Ccdc67,0.827393
Bmf,0.837498
Faim2,0.816182
Gm10592,0.827538
Gm10592,0.827538
Gm10592,0.827538
Stmn3,0.818229
Strip2,0.841687
9230009I02Rik,0.849744
Gm22989,0.841716
Rnps1,0.866711
Gm23969,-0.903631
Irgm2,0.816024
Prss43,0.851554
4933408B17Rik,0.819286
Mipep,0.819565
Gm22672,-0.815712
Cntln,0.817979
Gm5466,-0.892478
Gm2109,0.81602
Mir6240,0.860084
Gm22956,0.816108
Son,-0.856994
Cpa1,0.827315
Gm20660,-0.815474
Eif2ak3,-0.830944
Gm7816,0.819732
Meaf6,0.816831
Nicn1,0.832893
Lrg1,0.815792
Gm11991,-0.843124
Gm14152,0.833858
1700020D05Rik,-0.853978
Glrx2,-0.817611
Synb,0.904168
Srsf9,-0.819256
Mir3068,0.855853
Bcl2l14,0.828983
Bpifc,0.817793
Pdp2,-0.870994
Gpr183,-0.820534
BC024978,0.855973
Gypa,0.814255
Eaf2,-0.890531
Gm13224,0.846025
Lrrc36,0.816865
Bmyc,0.873314
Gm15479,0.879908
Hcn4,0.894386
Gm14769,0.838237
Gm12920,0.876089
Pspn,0.821198
Gm14538,-0.868507
Gm9457,0.813646
Gm5455,0.85858
Mir1958,0.815864
Csrp3,-0.827701
1700102H20Rik,0.874158
Gm22652,0.813402
Gm13305,0.847904
Gm13305,0.847904
Gm13305,0.847892
Prdm2,0.851596
Gm15475,0.89219
2310003L06Rik,0.851308
Dbpht2,0.82348
Ear-ps7,-0.930176
Gm14745,-0.814681
Acvr2b,0.826459
Exoc3l4,0.835552
RP23-13G1.6,-0.854337
Mir6927,-0.819172
Cep85l,0.829658
Gm14541,0.892937
1190002F15Rik,0.85211
E030047D23Rik,0.838064
Gm24180,-0.932211
Olfr1289,0.813375
Gm26608,0.820298
Gm23036,-0.85809
Spryd7,0.834612
Trabd2b,0.83942
Smarca5-ps,-0.82849
Gm22336,0.827336
Olfr1009,-0.913205
Dak,0.842267
Gm19519,0.817943
Gm12842,0.813631
Gm26423,0.893627
Syt8,0.818845
Gm3625,-0.833179
Cdv3,-0.822429
Ugt2b34,0.835264
Commd1,-0.813139
Fam13c,0.815387
Adal,0.831233
Rabgef1,-0.813922
Gm14087,-0.828637
Snd1,-0.811922
Gm22927,0.816714
Lyzl6,0.812083
Tas2r136,-0.811473
Tspan8,0.816041
Mir669e,0.892669
A630001G21Rik,-0.817894
Gm11636,0.813855
Aknad1,0.82591
1700023E05Rik,0.856543
Dnaja3,0.837762
4932418E24Rik,0.879569
Rps6-ps2,0.892323
9830166K06Rik,0.822202
Mthfd1l,0.81097
1700010J16Rik,0.810935
Csdc2,0.826744
Gm12540,0.88815
Gm20736,0.829291
Gm21258,0.829291
Gm13447,0.831867
Gm14833,0.909559
Gm26275,0.831184
Adat3,0.820035
Gm9875,-0.825273
Vat1l,0.832965
Prr12,0.820235
Itgb8,0.833665
Tert,0.819797
Gm14198,-0.813319
Olfr781,-0.875867
Gm12055,0.841885
D530049N12Rik,-0.812396
C1ql3,0.891847
1500015O10Rik,0.914991
Gm9959,-0.874765
Gm5548,0.812186
Adcy2,0.809842
Gm13406,0.810259
Gm19327,0.827221
Olfr66,0.8099
Gm15572,0.86585
Vmn2r-ps18,-0.816907
Gm10654,0.832931
4922502H24Rik,0.864057
Gm12612,0.809541
Olfr1222,-0.809707
Btg2,0.816941
Ptk7,0.873159
Sssca1,0.849457
Mir15a,-0.850883
N6amt2,-0.817318
B4galt7,-0.811819
Gm14927,0.812168
Whsc1l1,-0.809076
Gm15440,0.830217
Pgbd1,0.808725
Caln1,0.828991
Gm12294,0.814711
Mir365-1,-0.846701
Gm27025,0.811675
Katna1,-0.811816
Ncam1,0.838367
Ifrd2,-0.873623
Gm25609,0.840241
Gm23926,0.80874
Mrpl22,-0.846153
Gm13751,0.820563
C1ql2,0.861361
Rnu11,0.837802
Hist2h2aa1,0.811964
Ibsp,0.814172
Smug1,0.817367
Gm24826,0.828875
Abhd10,-0.820304
Gm26056,0.835723
Gm12214,0.817675
Gm22948,-0.879348
Spink12,0.807782
Gm9946,0.835255
Zfp53,0.813826
Olfr967,0.846516
Kcnq3,0.853624
Kpna4,-0.845104
Gm2260,0.90009
Gm6180,0.911073
Gm9909,-0.866595
Slc35a2,-0.808982
Ybey,0.807166
Snora73a,0.812509
Sart1,-0.807435
Galnt5,-0.821356
B230219D22Rik,-0.812098
Trav6-1,0.815097
Gm11875,0.809152
LOC102640479,0.806848
Olfr1495,0.807528
Rgs17,0.824535
Gm12328,-0.807218
Gm23626,0.869769
Med31,0.809207
Gm24014,0.808293
Gm25013,0.839938
Gm12278,0.809233
Rasef,0.826086
Gm26555,0.852569
Gm11877,-0.820482
Pcp2,0.817771
Mbtps1,-0.806139
Gm26796,0.80769
Gm15524,0.834081
Golim4,-0.821738
Dreh,-0.82804
Gm26874,-0.872427
Fam102a,0.863816
Cdc42ep4,0.882752
Rcor2,0.809163
Sfxn4,0.80736
Mir1251,-0.815138
Cnn3,0.824043
Gm23977,0.810753
1700022I11Rik,-0.829878
Slc30a9,-0.807374
Gm25860,0.806126
Gm9895,0.852594
Gm11699,0.8349
Gstt3,0.8119
Gm24388,0.813307
Epha1,0.818675
Mycbpap,0.804661
Defb20,-0.894423
Gm20735,-0.828468
Gm11838,-0.825247
Dpys,0.808471
Gm608,0.816092
Rhox4f,0.811795
Tnpo3,-0.809315
Il31ra,0.810852
Gm22231,-0.889669
mt-Ta,-0.805236
Gm25095,0.824404
Gm22448,0.804497
Lum,-0.822547
Gm24304,0.813054
Gm13840,-0.874725
Gm25258,0.806909
Arl2bp,-0.85036
Mir672,0.815946
Hist1h4b,0.83047
Gm6410,0.81591
St3gal1,-0.803519
Il1rapl1,0.830841
Gm23952,0.836136
n-R5s158,-0.854083
Calcoco2,0.847543
Gm6645,-0.822164
Gm2449,0.806207
Gm4802,0.824698
Hoxc10,-0.891097
Gm16019,0.862373
9330117O12Rik,0.80305
Gm17332,0.802966
Cdh16,0.803243
Gm13214,0.807476
Pik3ca,-0.804501
Fat4,0.807947
Klrk1,0.803809
Gm13541,-0.803853
Gm13499,0.813267
Gm21070,0.824851
Ina,0.842438
Thrsp,0.823168
Olfr1287,-0.802274
Pon3,-0.802905
Gm15489,-0.823533
LOC102636257,0.878869
Nubpl,-0.869501
Mta1,0.853738
Gm13444,-0.849941
Olfr960,-0.855473
Olfr60,-0.810709
Ipo7,-0.802006
Gm25767,0.834792
Rnf26,0.82454
Slc39a8,-0.810123
Stkld1,-0.812132
Rps19-ps11,0.826318
Vmn1r-ps64,0.808953
Pml,0.861079
Dntt,-0.80993
Gm24797,0.818547
Gm19807,-0.801652
Gm3704,0.856804
Brdt,0.823164
4930402D18Rik,0.802363
Olfr843,-0.9085
Olfr356,-0.851596
Ptar1,0.816589
Slc25a16,-0.854127
Gm15025,-0.857439
Rufy2,0.869663
Gm13207,0.802211
4732490B19Rik,0.838991
Gm4881,0.890502
Zc2hc1b,0.803461
Ctsh,0.873549
D830039M14Rik,0.805348
Dnajc2,-0.800487
Gm23569,-0.821525
Mir7215,0.814323
Gm25186,0.84085
Olfr1256,0.802401
Gm14302,0.871089
Sez6l,0.870653
Mir495,0.888776
Vmn1r142,0.81002
Glrx5,-0.911569
Defa21,0.834598
Gm25281,-0.816673
4930586N03Rik,0.805441
Klf6,0.807594
Gm22888,0.806043
Zar1,0.863921
Mmp11,0.855935
Zcchc13,0.812965
Gm25274,0.819108
Mmp1a,0.825519
Fam3c,0.843503
Pxmp4,-0.836704
Slc26a1,0.809132
Gm26748,-0.799544
Tmem177,0.806617
Gm13473,0.834468
Pld5,0.823579
Prmt6,0.81435
Rpl24,-0.801756
Secisbp2l,0.803473
Lce1d,-0.838685
Serpina3i,-0.802019
Gm16571,0.799036
LOC101056089,0.812332
Gm11752,0.828441
Evc,0.82295
Gm19272,0.824047
Zfp787,0.816279
Gm23667,0.824321
Gm7950,0.7989
Olfr997-ps1,0.804647
Syt2,0.875262
Barx1,0.810482
4930505K14Rik,0.832692
Mir7092,0.872083
Nkapl,0.800055
Krt14,0.801694
B630019A10Rik,-0.79821
Gm22961,0.850986
4930524B15Rik,0.823321
4930588K23Rik,0.799372
Snx29,-0.797495
Gm17032,0.803565
1010001B22Rik,0.851053
Gm2673,0.831393
Nrip1,-0.805474
Gm26013,0.830942
Xkr7,-0.831256
Fam78a,0.832055
1700012L04Rik,-0.90392
Epyc,0.820485
Apool,0.824298
Trav18,0.797773
Olfr1395,0.888785
Mir5710,0.846682
Msra,0.804941
4930500M09Rik,0.891377
Gm7308,-0.843764
Txlng,0.80708
Smr3a,0.855688
Slc16a4,0.809848
Ndufa13,-0.797947
Gm24841,0.802652
Mphosph8,-0.796379
Akap8l,0.801928
Gm27036,0.798167
Gm23224,0.811231
Cdc25a,-0.805148
Slc16a13,-0.835684
Rapgef3,0.806116
Gm24912,0.810481
Gm14497,-0.806086
Hes1,0.833073
Gm21242,0.796466
Uba52,-0.79754
Gm13420,0.797397
Slc25a17,-0.801763
Hnrnpu,-0.843298
Gm15205,0.861624
Gm20879,-0.80014
Gm20879,-0.80014
Gm20879,-0.80014
Gm20879,-0.80014
Gm20879,-0.80014
Gm20879,-0.80014
Gm20879,-0.80014
Tmem87b,-0.827796
Slc8b1,0.799118
Traf3ip2,-0.831774
Gm11935,-0.79713
Unc5b,0.823394
Gm14693,0.879233
Olfr853,0.817468
Dcun1d5,-0.795189
Gm15999,-0.796238
D11Bhm181e,-0.804399
5830472F04Rik,-0.805227
Gm13888,-0.824694
n-R5s219,-0.803677
Gm26559,-0.858863
Gm23561,0.843602
Pmis2,0.795732
4930428E07Rik,0.796873
Pvrl2,-0.802489
Mroh9,0.803459
2210417A02Rik,0.848077
Txndc15,-0.799434
Gm12907,0.79605
Klra17,-0.816346
Gm12501,0.854681
Ggt6,-0.868648
Pramel1,-0.800852
Ston2,-0.795933
Mir466f-2,0.794669
Nox1,0.79581
Gm24285,0.80506
Ifna16,0.802942
Bsx,0.802379
Gm14485,0.807466
Gm15513,-0.842717
Gm24220,0.810255
Gm26488,0.810255
Gm12756,0.83234
Pabpc1l2a-ps,0.794169
Gm22177,0.819757
AF251705,0.794265
Trav12n-1,-0.83847
Trav12-1,-0.83847
1700030F18Rik,0.804509
Zbbx,0.819075
Mir6958,0.863818
Gm19648,-0.801688
Gm15068,0.806857
Gm15069,0.806857
Pira1,0.834773
Gm24080,0.816482
Tmem176a,0.800014
Gm23276,0.840585
Mptx1,0.809161
4930428N03Rik,0.804272
Scn7a,0.793619
Pde6a,0.798053
Gm24098,-0.798781
Gm25381,-0.798781
Birc6,0.792935
4930589L23Rik,0.804907
Angptl7,0.806761
Robo4,0.861148
2210411M09Rik,0.882572
Clec4a2,0.792775
Guca1b,0.807994
5430437J10Rik,0.793979
Gm25180,0.813998
Sfswap,0.806689
Tanc2,-0.795762
Wfdc8,0.841913
Gm14885,0.804677
Olfr862,0.798741
Pigw,-0.80821
Sf3b4,0.867652
Nsun7,-0.807017
Hoxc11,0.854689
Gm13348,0.809023
Gm22566,0.796916
Hsd3b5,0.85577
Fbrsl1,0.795897
Cep112os2,-0.795985
Vmn1r91,0.791938
Psg29,0.861639
Gm8267,-0.804477
Tgfbr1,0.792547
Ankrd29,0.802458
Ap1ar,-0.814749
Cox6a2,0.798723
Gm17521,-0.867435
A930001A20Rik,0.842118
Ube2d1,0.816721
Olfr1087,0.814742
Gm25399,0.791851
Gm8653,0.79151
Gm8653,0.79151
Slc39a1,0.796881
Gm2036,-0.818886
Zrsr1,0.819564
Scgb1b26-ps,0.861982
Gm14002,0.805816
Gm8217,0.839098
Olfr1341,0.793009
Gm16006,0.794976
Gucy1b3,-0.806541
Gm12140,0.81636
Gm4482,0.826311
Kcnab1,0.86296
Mir196a-1,0.833453
Gm25102,-0.792134
Cdx1,0.800455
Cdon,-0.810198
Mir6419,0.800099
Chm,0.853932
Zfp316,0.792642
Rac3,0.790291
Mtr,-0.790642
Pidd1,-0.792278
Cyb5d2,-0.790364
Cgrrf1,-0.792909
Trav14d-3-dv8,-0.851691
Gm20383,-0.801322
Gm25364,0.794204
Wdr90,0.79456
Gm16170,0.825831
Gm23482,0.794707
Fermt3,-0.793408
Ntf3,0.882251
6430562O15Rik,0.799528
Peo1,-0.809087
BC005561,0.80155
Mat2b,-0.793252
n-R5s150,0.789731
Gm24717,0.796656
Gm23297,0.801576
Gm10354,0.790573
Nab2,-0.794233
Polr2e,0.793971
Taar2,0.859605
Gm16232,-0.850186
Gm23231,0.799576
Snapc4,0.79785
Eif5a2,-0.799092
Gm15613,-0.801718
Klrg2,0.797857
Gm14400,-0.84173
Gm26146,0.805345
Ranbp3l,0.791257
Sf1,0.792365
Rnu6,-0.805691
Tfpi2,0.79055
Rgs1,0.832944
Gm22478,-0.828387
Gm25401,0.788644
Erich5,0.790155
Pdia5,0.811941
Gm22039,0.798691
Gm7973,-0.789239
Pou3f1,0.798848
Abi1,0.798255
Fas,-0.788434
Olfr945,0.799798
Gm16630,0.788619
Bzw1,-0.806444
Calr3,0.865353
Nup35,-0.795707
Gm16339,-0.845362
n-R5s3,0.810434
Gm22203,0.787955
1700024B05Rik,-0.805936
Bag4,0.794187
Ppp2r4,0.799149
Gm16464,0.792881
Gm14366,0.792017
Gmds,-0.788404
Gm13576,0.788922
Gm21874,0.788551
Gm13575,0.79509
Gm14473,-0.797812
Polm,0.843012
Olfr382,-0.790708
Nxpe2,0.79034
Gm25229,0.788304
Gramd1b,0.808257
Olig2,0.8807
Sp3,-0.81015
2610316D01Rik,0.794326
Lelp1,0.7989
Gm15660,0.812041
Ankrd66,0.822227
Stx7,0.786961
LOC636711,-0.828805
Gm15225,0.790165
Mfi2,0.798563
Gm24708,0.819045
Gm13104,-0.807377
Slc16a14,-0.791375
Bsdc1,-0.809257
Serpina3a,0.786932
Gyk,0.807228
Olfr1061,0.822398
Cyth3,-0.795785
Gm25005,0.79013
Ccdc116,-0.795262
Gm26980,-0.867871
Tmem130,0.887599
Gm24325,0.7864
Dnajc14,0.798849
Ifnl3,0.787442
Mir199a-1,-0.8029
Ccdc39,0.790567
Tbx15,0.801524
Alg11,-0.808539
Ank3,0.785282
Rfx6,0.785158
Sh2d1b1,0.837324
Gm10651,-0.785283
Gng3,-0.793249
Sema6b,0.822276
Fam184a,0.786517
Gm23325,0.7881
Olfr304,0.796047
Smim1,0.784786
Sugt1,-0.785223
Prkdc,-0.786541
Foxa2,0.786684
Gm9926,0.788314
n-R5s170,0.826491
Bfsp1,0.784633
Gm5263,-0.82757
Gm9506,0.799816
Rhox4b,0.788417
Oxld1,0.886619
Gm5403,0.83103
Pdlim2,-0.826992
Gm14643,0.78413
Gm23649,0.786094
Gm25042,-0.841784
1810007C17Rik,-0.784315
0610012D04Rik,0.86432
Zfp119a,-0.791517
H2-Q10,0.794531
Gm22130,-0.791052
Gzmn,0.787459
Hoxa3,0.789032
Wisp3,0.796075
Gm6936,0.838001
Plcd1,0.797597
Gm16599,-0.796411
Lce1i,-0.796183
Notum,0.783406
Gm20760,0.799593
Gm14903,0.796294
2210418O10Rik,0.791029
LOC101056131,0.827809
Gm22834,0.789571
Gm26872,0.827151
Rcc1,-0.790518
Ikzf5,-0.782811
Gm14908,-0.839998
Gm20471,0.795005
Gm8225,-0.784083
Tmprss15,0.782574
Psma3,-0.784138
H2-M10.2,0.804315
Micu3,-0.838462
Gm5381,0.799682
AA545190,0.805712
Vmn2r35,-0.782329
Lax1,0.786851
Gm4868,-0.804424
Zfp385c,0.787491
Olfr734,-0.805099
4930597G03Rik,0.783441
Rpl13a-ps1,0.829728
5830403L16Rik,0.791195
1700028P15Rik,0.786456
Gm14788,0.803617
Gm9577,-0.876724
Sil1,-0.783943
Cenpu,-0.803503
Morc2b,0.812401
Gm10011,-0.781986
Gm14666,-0.815542
Gm9885,0.823456
Trav15d-1-dv6d-1,0.825581
Slc45a4,-0.797329
Gm12937,0.787142
Defb44-ps,-0.783518
Fam149a,0.83066
Vmn2r-ps52,-0.829853
Gm20255,0.79247
Vnn3,0.787533
Gm5689,0.800251
A730087J23Rik,0.794664
Gm20849,-0.786705
Gm10770,0.832155
Vmn1r115,0.79858
Itpka,0.795722
Gm26173,0.781803
Csn1s1,0.789116
Rab34,0.781556
Fabp1,0.830762
Gm14207,0.798759
Gm13459,-0.883235
Ckmt2,0.785239
Gm25647,0.797502
Gm25823,0.797502
Gm21419,0.81001
Gm23385,0.781094
Olfr1281,0.783287
Vmn1r87,0.790744
Gm25056,0.883298
Prdm4,0.789672
A330040F15Rik,0.788314
Hipk3,0.784409
6530413G14Rik,0.790243
Drd5,0.784653
Vmn1r131,0.783503
Vmn1r131,0.783503
Gm4172,0.783503
Gm14040,0.784455
9330154J02Rik,0.782867
Znrf2,-0.789255
Gm26643,-0.781739
Tcrg-V4,-0.782852
Gm15023,0.805921
Gm22741,0.799851
Gm11351,0.789703
Rbck1,0.780858
Tas2r137,-0.792874
Trhde,0.804096
Gm16589,0.787277
Gm4767,-0.858309
Ms4a2,0.782394
Krt84,0.781783
Gtf2e2,0.786556
Gm10169,0.782146
Ccdc89,0.803616
Galnt12,-0.784041
Psmc6,-0.77946
Ldlrad4,0.779438
Mycs,0.818089
Gm26369,0.77985
Adrb3,0.797164
Utp18,-0.790985
Vsig8,0.862342
Prss36,0.779237
2410019O14Rik,0.828176
Gm4779,-0.815457
Zfp353-ps,0.779348
Erich1,0.790726
Rnf212,0.78881
Gm7974,0.797007
Vmn1r-ps79,-0.795498
5133400J02Rik,0.786183
Gm24066,0.794166
Mybpc2,0.801166
Slc6a3,0.778778
Gm20909,-0.778769
Tm7sf3,-0.802517
Gm23412,0.79198
Mir6909,0.80837
Dbt,-0.779029
Clec4f,0.779221
Vmn2r95,0.838836
Il27ra,-0.778663
Magix,0.789644
Cdc25b,0.778395
Gm5934,0.783666
Vmn2r-ps12,-0.785796
Mkrn2os,0.837611
Stard3,0.782742
Gabrg3,0.850401
Apopt1,-0.783844
Gucy1b2,0.784274
Gm26589,0.845859
Nfkbib,0.786518
Vmn1r204,0.788375
D030068K23Rik,0.795368
Gm10742,0.788002
B830017H08Rik,0.866812
Gm7153,-0.778217
D030055H07Rik,-0.806501
1700056N10Rik,-0.826063
Mdga2,0.803603
Gm22974,0.777909
Gp49a,0.792882
Apcdd1,0.829575
Gm13386,0.795196
Gm15245,0.779252
Gm22941,0.78371
Gm25157,0.78371
Gm22258,0.78371
2810403D21Rik,-0.826523
9530068E07Rik,0.838017
Tysnd1,0.788261
Hlf,0.777406
1700013N06Rik,0.831086
Gm22224,0.776941
4930519F09Rik,-0.830229
Vmn1r-ps144,0.777022
Rpl27-ps1,-0.78087
Exosc6,-0.784554
Olfr510,0.781126
Sec24a,0.800756
Gm13715,0.778284
Zfp952,-0.777117
Casp16,0.776684
Gm7970,0.800452
Olfr470,0.78243
Olfr924,0.776588
Gm26413,0.796309
1700040F17Rik,-0.781446
Gm15808,-0.776254
Gm5737,0.863074
Gm3147,0.77738
Olfr135,0.793885
Uhrf1bp1l,0.825997
Gm25977,-0.776282
Cdc34,-0.786814
Acbd6,0.783746
Gm17030,0.794593
Tpm3-rs2,-0.780154
Acpt,0.781443
Gm17208,0.823833
Mthfr,0.794835
Slc4a1,0.780239
Zfp352,0.815849
Gm5754,0.788322
Prr32,0.778083
Gm17202,0.783508
Gm10212,-0.857659
Exosc10,-0.814775
Zfp771,0.81285
Aldh3a1,0.808151
Scarb1,0.77647
Slc24a1,0.793038
Xpnpep2,0.785141
Mir669a-1,-0.801324
A930006D01Rik,0.774886
Gm26674,0.788991
Gm11702,-0.778682
Zfp329,-0.775364
Msto1,0.804283
Fbxl15,0.876899
Rnf223,0.818517
AA666905,0.787146
Tssk4,0.815355
Gm11610,-0.775399
Atp5sl,0.808117
Vmn2r-ps4,-0.77935
Gm5087,0.780094
Gm14847,-0.84045
Mir6928,-0.784003
Gm13904,-0.776031
Gm8922,-0.83627
Gm22979,0.832369
D5Ertd577e,-0.774832
Hoxd9,-0.799738
Otx2os1,0.792037
Smarca5,-0.790158
Rbm12,-0.789502
Ercc4,-0.795554
Slc34a1,0.780929
Gm16302,-0.844503
Gm24209,-0.813866
Ces2e,-0.775334
Tmprss11c,0.774524
Gm12592,-0.792624
Ccdc9,0.791843
Cdyl,0.781391
Klf1,0.783547
Krt24,0.788
4933433P16Rik,0.874807
Mir128-1,-0.804234
Gm5472,-0.826629
Col6a3,0.793331
Ccdc153,0.788238
Tom1,-0.858494
LOC102632430,0.827068
Smarcd2,-0.788374
Sftpc,0.785548
St6gal1,-0.783292
Rims2,0.794088
Gabra2,0.773836
Smarcc1,-0.777342
Klhdc4,-0.779686
Gm15249,-0.793186
LOC102632980,0.839616
Extl1,0.773502
4930401O12Rik,0.77282
Tmem174,0.773032
H2-Oa,0.785612
Gm7713,0.785585
Gtf2b,-0.772563
Gm13075,0.774071
Mgat4c,0.775128
4930591E09Rik,0.800383
Gm15276,-0.805182
Olfr448,0.792783
Prdx6b,0.777195
Gm2916,0.793229
H2-Aa,0.808832
Gm11660,0.785326
Gm24075,0.829353
Abo,0.838265
Mir137,0.787604
Gm13123,-0.840706
Mettl16,-0.771918
Baz1b,-0.77918
Srrt,-0.785498
Gm13588,0.843339
Gm23652,0.793431
Gm4583,-0.782486
Gm26683,0.784373
Rnf103,0.771279
Gm13315,-0.778174
Eea1,0.774891
Mir669d,0.771312
Mir6940,0.862456
A630089N07Rik,-0.796311
Gm23664,0.771052
Onecut2,0.775
Rnase1,0.793871
Afp,0.779505
Olfr385,0.770604
Mir6357,-0.858661
Gm16162,0.774481
Tacc1,0.834604
Gng8,0.805381
Gm21907,-0.783563
Gm21855,-0.783563
Gm24070,0.811928
Gm26312,0.770353
Gm25429,0.845667
1700025D23Rik,0.78351
Wdr91,0.772174
Abhd11os,0.770275
Htra4,0.77741
Zfp455,-0.799247
Jmjd4,0.769766
Gm11768,0.816476
Gm11189,-0.772745
Gm12371,0.769797
Cpt1a,-0.855519
Pdcd7,-0.774966
Shc1,0.809421
Pbxip1,-0.769667
Gm26372,0.770288
Rpl7a-ps10,-0.778996
Atp12a,0.790206
Gm15194,0.836178
Aldh3b1,0.827364
Rell2,0.78098
Gm22314,0.844549
n-R5s179,0.768985
Gm23851,0.769177
6430550D23Rik,0.775223
Gm732,0.792682
Gm22195,-0.787336
Nck2,-0.790248
D930020B18Rik,-0.770072
Adar,0.824293
Gm15549,-0.768854
Mir493,-0.807007
Six6,0.789537
Rergl,0.770547
2210404E10Rik,0.799043
Gm15821,-0.842091
1700060C16Rik,0.768465
Etf1,-0.768881
Gm15587,0.780021
Rpl13,0.778272
Gm13463,0.830629
Srsf11,0.767952
Gm22141,0.824816
Gm3948,-0.770393
Gm15189,0.768476
Gm9933,0.792132
Rb1,-0.768011
Ceacam20,0.822623
Gm21596,-0.776339
Wnk2,0.772812
Lrp8,0.79159
Rlim,-0.767839
Fmr1nb,0.788197
Gm16976,0.768529
Eras,0.777299
Clic6,0.788968
Gm5929,0.789671
Gm4995,0.785635
Olfr1255,0.789251
Vdac2,-0.76773
Lamp1,-0.770504
Rpn2,-0.784432
D630033O11Rik,0.802399
Rbm12b2,0.783555
Riok1,-0.770176
Lck,-0.767875
Iah1,-0.785732
BC048403,0.771686
Gm21816,0.769322
A230107N01Rik,0.768865
Gja6,-0.820034
Gm26910,-0.774881
Mapkapk3,0.7711
Ctage5,0.786099
Olfr907,-0.804928
Krt1,0.766465
Gm25410,0.80832
D1Ertd448e,-0.766448
Gm23358,-0.842109
Serping1,0.76636
RP23-125F8.1,-0.789432
Rilp,0.83166
Gm24184,0.767464
Mapk8ip2,0.767419
Gm13501,-0.770156
Olfr1046,0.781604
Stmn4,0.766271
Gm8430,-0.811254
Lrp12,-0.786629
Rasd1,-0.768747
Gm8659,0.781733
Gm16088,0.811977
Tet1,-0.765917
Gm15342,0.771685
Gm5115,0.813146
Dhrs9,0.766492
Slc22a18,0.774866
Nup188,0.798982
Btnl5-ps,0.770785
Frem2,0.799016
Nmbr,0.765591
Echs1,-0.767376
Gm4598,-0.790305
Gamt,0.778155
Npc1l1,0.766497
Gm7309,0.800453
Gm20672,-0.819586
Gm25043,0.786659
Gm12461,-0.789762
Mir6906,0.858362
Zfp36l2,0.766284
Sorcs3,0.774223
Slc38a4,0.767433
Smok3a,0.789236
Gm16005,-0.81572
Gm3344,-0.765056
4930558J18Rik,-0.792716
Mir7043,0.812596
4933430I17Rik,0.793495
Olfr1014,-0.767609
Gm22253,0.794805
Gm14785,0.787815
Gm17597,-0.765264
Gm12922,-0.851152
Gm3928,0.773405
Gm8051,0.784321
Sgta,0.803967
Gm10767,0.767267
Gm11662,0.770811
Ddx58,0.818582
Snhg5,0.817415
Gm14673,-0.764482
Gm23799,-0.781428
Gnai1,0.764009
Gfra1,-0.795597
Gm15403,-0.76398
Rap1b,-0.81837
Scn2b,0.768475
Snrnp200,-0.772581
Gm3643,0.817728
Ghrh,0.767731
Manba,-0.771182
Gm22014,0.821022
Gm23240,0.764975
Gm12898,0.766275
Rfx2,0.773473
Krtap3-3,0.793889
Metap2,-0.764594
Fam159b,0.782428
Gm9905,-0.854049
Polr1a,-0.767572
Gm7982,0.764864
Gm6351,0.764864
Gm10405,-0.775923
Smarca4,0.800074
Nme2,-0.786741
Ercc6l,-0.776584
Rgs14,-0.765281
Gm17129,-0.765828
Rad9a,0.807226
2010013B24Rik,0.776256
Gm8569,0.840796
Gm25290,-0.768052
Gm6251,-0.801166
Olfr553,-0.766626
Gm13437,0.763089
Gm13367,-0.772902
Lyrm1,-0.76308
ATP8,0.772855
Sfxn1,0.836891
Fam134b,0.810804
Gm12173,-0.762955
Gm20611,0.854928
Higd1a,-0.762435
Gm13743,0.764371
Olfr1320,0.780904
Gm17244,0.801077
Gm24202,0.766805
Gm25833,0.796299
Rps18-ps1,-0.764442
Gm20073,-0.790691
Gm23011,0.763245
Gm23000,-0.781421
Rras,-0.775711
Chd6,0.770615
Mir7059,-0.844372
Gm22889,0.761865
Cts8,0.763136
Mrgprf,0.76703
Gm22260,0.787428
Gm14199,0.847845
Gm13500,0.78545
Olfr111,-0.761473
Olfr319,0.820582
Gtf2e1,-0.765854
Gm10847,0.841676
Lilra5,0.765819
4731419I09Rik,0.779071
Fas,0.831345
Gm15182,0.767161
Olfr403,0.767268
Fbxo40,0.761369
Mrgpra9,0.761414
Shfm1,-0.779204
Trim37,0.770942
Mir6392,0.794666
Irf1,0.761549
Esp3,-0.82393
Card9,0.764177
Abcg2,-0.76387
Hsbp1l1,0.761455
Gm26360,0.777823
Gm23907,0.760787
Gm6420,0.78459
Ccdc110,0.769262
Itih3,0.770789
Gm26816,-0.761856
Mir96,0.773381
Gm5278,0.798604
Calm5,0.764029
Gm24513,0.83345
Nr1h2,0.759907
Gm14390,0.760057
Zdhhc25,0.832652
Myt1l,0.762638
Gm13466,0.769388
Mrps23,-0.777822
Gm13582,0.759492
Cdh18,0.759653
Gm24838,0.781902
Olfr884,-0.759475
2210010C04Rik,-0.85705
Mir6358,0.843913
Nrsn1,0.78127
Gm20796,0.823438
Gm26758,0.758997
Gm7485,0.776166
Gm6664,0.764555
Fam160b2,0.7661
