"MID"	"ftest_pval"	"ftest_fscore"	"padj_lim_ftest_fscore"
"MID_86"	0.0247941417009281	4.0872210781881	0.113248917498834
"MID_87"	0.0197759475277107	4.37548264906935	0.0982980921230326
"MID_88"	0.897221454914451	0.196524059609354	0.924575767564282
"MID_89"	4.00733591505654e-09	63.8750474077283	6.77239769644556e-07
"MID_90"	0.00042655489313256	10.6675218967994	0.00785159549868335
"MID_91"	5.53026183644583e-06	22.4975288258679	0.000233653562589836
"MID_92"	0.592352696864767	0.653449169594014	0.747071684851833
"MID_93"	0.12818099490936	2.19646683573018	0.298794319168026
"MID_94"	0.0263313231281289	4.01180132523818	0.118471870239284
"MID_95"	0.980168326315374	0.0597748905851808	0.983076837669426
"MID_96"	0.216549639605998	1.65489277032461	0.383799831280688
"MID_97"	0.00640998515494009	5.93129203588579	0.0424818623994069
"MID_98"	0.000214711385043193	12.1392543297203	0.00552665479830442
"MID_99"	0.311586989623402	1.2908325141818	0.489843732524231
"MID_100"	0.811657705604687	0.318775215955988	0.876486595828704
"MID_101"	0.666358244087102	0.53273433388403	0.782045439241113
"MID_102"	0.320320339277662	1.26344022912815	0.498932141363363
"MID_103"	0.519239171897039	0.785724437755284	0.685557969145309
"MID_104"	0.005117775494701	6.26803733324992	0.036804428025722
"MID_105"	0.0148643747657824	4.75039240969566	0.0785024792317884
"MID_106"	0.30811865591708	1.30193260142636	0.489843732524231
"MID_107"	0.0703309794634123	2.84933093313464	0.210370540341888
"MID_108"	0.220926164172162	1.63466488889022	0.384912595310261
"MID_109"	0.0511210352354093	3.21311867300179	0.183024180891131
"MID_110"	0.402077533352988	1.03888358803389	0.588321239278397
"MID_111"	0.0537300111921445	3.1555327449759	0.183664981077441
"MID_112"	0.0697434175688269	2.85874042907267	0.210370540341888
"MID_113"	0.764003881795662	0.386816902793184	0.843899712571679
"MID_114"	0.975721785607711	0.0688390782958578	0.981529653379185
"MID_115"	0.176427305860377	1.86376114134925	0.352562336272176
"MID_116"	0.620120441398852	0.606841892785584	0.749332988031412
"MID_117"	0.670652583190437	0.526045871311049	0.784361844700234
"MID_118"	0.00216782405666231	7.6404924982077	0.0249228292756057
"MID_119"	0.860653799566203	0.249284321280329	0.899452635549517
"MID_120"	0.775267873505745	0.370619454374281	0.850508881249225
"MID_121"	0.603075976458651	0.635243680166444	0.749332988031412
"MID_122"	0.486950095003988	0.849563704154156	0.663673642783575
"MID_123"	0.177324251971213	1.85855222828941	0.352562336272176
"MID_124"	0.170456636960115	1.89918161221934	0.342942519598327
"MID_125"	0.156628309575206	1.986655779336	0.325857117587382
"MID_126"	0.00323627835250345	6.98245812595248	0.0270110337638441
"MID_127"	0.332438012508981	1.22668556456214	0.508434607366677
"MID_128"	0.512145853706727	0.799427605607445	0.684210666216892
"MID_129"	0.627598537604858	0.594576984954487	0.754905002528263
"MID_130"	0.697785699738821	0.484447221993158	0.804954151917138
"MID_131"	0.850691664512934	0.26345892209214	0.899452635549517
"MID_132"	0.0970161596742075	2.49462490410092	0.258200487951828
"MID_133"	0.133696331885655	2.1520542825396	0.303284296492292
"MID_134"	0.151517479461538	2.02112684101179	0.324400344177555
"MID_135"	0.156371379991053	1.98835935533532	0.325857117587382
"MID_136"	0.0783166628751805	2.72943171989383	0.226248137194966
"MID_137"	0.0353024183219433	3.65150189527625	0.137961389466563
"MID_138"	0.0930459427584567	2.54004931304807	0.249599433748876
"MID_139"	0.417898721775389	1.00079997572114	0.598327333891671
"MID_140"	0.180812267246949	1.83856305069193	0.355317129822492
"MID_141"	0.706836715392531	0.47080498068498	0.805878512209591
"MID_142"	0.000772573809437549	9.49087270118831	0.011919141206935
"MID_143"	0.632199987941757	0.587086773765926	0.755065709979908
"MID_144"	0.00663074158721233	5.88143056141234	0.0430998203168801
"MID_145"	0.0224928407428159	4.21046763176795	0.105527775479736
"MID_146"	0.0127259113270414	4.95969491213189	0.0731658203655142
"MID_147"	0.00101572189046513	8.97710900722496	0.014926695607705
"MID_148"	0.00476176225159135	6.37782753102485	0.0357661253563972
"MID_149"	0.0163799961021121	4.62148605039528	0.0851759797309831
"MID_150"	0.82174861416842	0.30447700251989	0.881749306631511
"MID_151"	0.13180033890485	2.1670925866778	0.301151902376206
"MID_152"	0.243112193936478	1.53829452879198	0.412924228897133
"MID_153"	0.0605148235344317	3.01920513058739	0.192991819476545
"MID_154"	0.0755688250295098	2.76910154275014	0.220513899049914
"MID_155"	0.237758356631238	1.56066690017067	0.409883279977902
"MID_156"	0.419537213409249	0.996937793086739	0.598327333891671
"MID_157"	0.444798941715917	0.939195562480005	0.621248108677604
"MID_158"	0.0357575924946796	3.63602930116428	0.137961389466563
"MID_159"	0.750916009354042	0.405759971969524	0.836438684390961
"MID_160"	0.0137068378133421	4.85915974828471	0.0765279104883039
"MID_161"	0.114127987247407	2.31979122269896	0.287540368321196
"MID_162"	0.0883605104828332	2.59648214288868	0.240549784315238
"MID_163"	0.710508274078278	0.465301612321824	0.805878512209591
"MID_164"	0.035918941636265	3.63059713707713	0.137961389466563
"MID_165"	0.125110504650863	2.22210588434732	0.295715738265676
"MID_166"	0.126956299275129	2.20661194500144	0.297994646909679
"MID_167"	0.215788377699658	1.65845585056518	0.383799831280688
"MID_168"	0.0986965352369859	2.47601116288128	0.260620538360166
"MID_169"	0.514644436027696	0.794581000952996	0.684841808572288
"MID_170"	0.0285779189092923	3.90997507710547	0.120874097205442
"MID_171"	0.0177701289489944	4.51446199011402	0.0896463221605989
"MID_172"	0.140364683749722	2.10095286213329	0.312126730969776
"MID_173"	0.238896467916114	1.55586650890731	0.409883279977902
"MID_174"	0.774155670735704	0.372214870618035	0.850508881249225
"MID_175"	0.553823225765977	0.721247221015753	0.71447423782023
"MID_176"	0.0514417076469155	3.20586713655606	0.183024180891131
"MID_177"	0.891544984898688	0.204824423802014	0.923227787850309
"MID_178"	0.284936335606616	1.3796431345054	0.465258364420465
"MID_179"	0.297057685265639	1.33822055668528	0.478121417237076
"MID_180"	0.412347661958465	1.01399680730299	0.595613289495561
"MID_181"	0.962155919218454	0.0941861021942745	0.973678744598315
"MID_182"	0.286578879332443	1.37392319066404	0.46569067891522
"MID_183"	0.0127715485253412	4.95482798406691	0.0731658203655142
"MID_184"	0.620749220854424	0.605806150174277	0.749332988031412
"MID_185"	0.571211385817699	0.690165214611971	0.728563956250499
"MID_186"	0.682231308642543	0.508158774590882	0.792419870519517
"MID_187"	0.150198655811993	2.03022716782166	0.324400344177555
"MID_188"	0.253188879467847	1.49757021787586	0.425760404279264
"MID_189"	0.0537953642800788	3.15413031301462	0.183664981077441
"MID_190"	0.168725585399756	1.90970231862527	0.341492502186332
"MID_191"	0.50379693950732	0.815781883237992	0.681133462213897
"MID_192"	0.0349537774381954	3.66350399016613	0.137961389466563
"MID_193"	0.734408915949898	0.429872616865211	0.824685094986929
"MID_194"	0.0861649608186142	2.62407062124286	0.2387193176778
"MID_195"	0.00918927853367018	5.41111297323825	0.0586033234788778
"MID_196"	0.50827545408188	0.806978299787144	0.684210666216892
"MID_197"	0.0638971468997364	2.95743279422579	0.199974404186212
"MID_198"	0.0141243290141089	4.81878541278949	0.0770003743027229
"MID_199"	0.149715583108658	2.03358228535997	0.324400344177555
"MID_200"	0.453804275814221	0.919381361992644	0.631217470062578
"MID_201"	0.0878584939703824	2.60272321119471	0.240549784315238
"MID_202"	0.0537590063081076	3.15491029668036	0.183664981077441
"MID_203"	0.211963395524205	1.67656464983989	0.383799831280688
"MID_204"	0.726137864476755	0.44205919744832	0.820246836478924
"MID_205"	0.0889607190514934	2.58907139300586	0.240549784315238
"MID_206"	0.110965634107339	2.34983801501848	0.284139275214247
"MID_207"	0.1792455634465	1.8474895666264	0.35429824821589
"MID_208"	0.23022763978313	1.59305978447517	0.399061242290759
"MID_209"	0.852231174894641	0.261271570036422	0.899452635549517
"MID_210"	0.12331776302116	2.23739552283314	0.295612793625192
"MID_211"	0.154805700719259	1.99880674423743	0.325857117587382
"MID_212"	0.854687121762389	0.25777996765593	0.899452635549517
"MID_213"	0.208892914572866	1.69135642948044	0.383799831280688
"MID_214"	0.0312362848399826	3.80042608937683	0.1274061685857
"MID_215"	0.00228817953369929	7.5498757242632	0.0249228292756057
"MID_216"	0.117860117014186	2.28548263049649	0.289130359858259
"MID_217"	0.907222524738469	0.181755177577105	0.929215798065462
"MID_218"	0.606314766021364	0.629797298883601	0.749332988031412
"MID_219"	0.115489516277526	2.30713452404946	0.287540368321196
"MID_220"	0.0101909679624878	5.26577475306316	0.0626281303876524
"MID_221"	0.00619446243929543	5.98186259488503	0.0418745660896371
"MID_222"	0.777536225757428	0.367368061443883	0.850508881249225
"MID_223"	0.131362302947346	2.17060049908818	0.301151902376206
"MID_224"	0.20327106969254	1.71905331564876	0.379589069370599
"MID_225"	0.329459797517744	1.23558928168429	0.506170052549988
"MID_226"	0.186118242996252	1.80893995250918	0.363629862038921
"MID_227"	0.0830112435554112	2.66508456952821	0.233815002681075
"MID_228"	0.567789711314103	0.696216121689517	0.728563956250499
"MID_229"	0.61022737818764	0.623249258600656	0.749332988031412
"MID_230"	0.296745249741228	1.33926591240449	0.478121417237076
"MID_231"	0.242818972646314	1.53950622322955	0.412924228897133
"MID_232"	0.124796461230882	2.22476687674814	0.295715738265676
"MID_233"	0.0033564006452114	6.92418261884607	0.0270110337638441
"MID_234"	0.00572641666131912	6.09882145800362	0.0403235173234555
"MID_235"	0.00235955780124077	7.4986253309615	0.0249228292756057
"MID_236"	0.0269753411364901	3.98165004177653	0.118471870239284
"MID_237"	0.121854902853444	2.25005287939511	0.295496176396233
"MID_238"	0.70626312194464	0.471666316619691	0.805878512209591
"MID_239"	0.680185040235712	0.511304722328831	0.792419870519517
"MID_240"	0.356533736600312	1.15752388984882	0.542830644013088
"MID_241"	0.187298607119591	1.80247385067856	0.363832926473689
"MID_242"	0.163405171779278	1.94278473158828	0.334733018553915
"MID_243"	0.0312861301556601	3.79847235178011	0.1274061685857
"MID_244"	0.816687148232687	0.311646795303856	0.879109095868307
"MID_245"	0.464040413990586	0.897314396908423	0.642810081675484
"MID_246"	0.431043725776751	0.970226192840025	0.607435673520383
"MID_247"	0.538303896073715	0.749721055011223	0.706018349583171
"MID_248"	0.480255084838302	0.863293980917126	0.659862677542058
"MID_249"	0.162495718273663	1.94855639972978	0.334733018553915
"MID_250"	0.0605926453563342	3.01774128795909	0.192991819476545
"MID_251"	0.382839283221195	1.08725774015805	0.56754244617879
"MID_252"	0.761172348732185	0.390903318521772	0.843528701217963
"MID_253"	0.788823413812999	0.351234806827829	0.857306475462359
"MID_254"	0.151642764438029	2.02026681335799	0.324400344177555
"MID_255"	0.315610170924252	1.27811620897398	0.493871471168505
"MID_256"	0.0584480114237473	3.05886356085569	0.192991819476545
"MID_257"	0.614078413827662	0.616837290068891	0.749332988031412
"MID_258"	0.0269891538710794	3.98101217982203	0.118471870239284
"MID_259"	0.439580775818186	0.950855749323797	0.616507478118451
"MID_260"	0.408385642969483	1.0235239450458	0.594975635015885
"MID_261"	0.0848642682123354	2.64078238176179	0.237058864923714
"MID_262"	0.431315271138733	0.969604307564638	0.607435673520383
"MID_263"	0.835218520948654	0.285401740933315	0.893366645824826
"MID_264"	0.000441361877144922	10.5975662669497	0.00785159549868335
"MID_265"	0.0793728489020676	2.71459072545985	0.227356126516092
"MID_266"	0.0756793263011539	2.7674757396273	0.220513899049914
"MID_267"	0.30257825660631	1.31993643416032	0.484698818639491
"MID_268"	0.027636469670369	3.95152083703991	0.119758035238266
"MID_269"	0.91726754354328	0.166691133167216	0.935714068180342
"MID_270"	0.59515962805906	0.648657543869252	0.747821391390194
"MID_271"	0.066351620278659	2.91482939102502	0.20388043321988
"MID_272"	0.00327793680028655	6.96197735580004	0.0270110337638441
"MID_273"	0.641596775551166	0.571920189304953	0.76091126363612
"MID_274"	0.38814214997175	1.07368481836843	0.571621184214181
"MID_275"	0.0172546622397875	4.55301987228317	0.0883647854098206
"MID_276"	0.0600286449533192	3.02839767236243	0.192991819476545
"MID_277"	0.115696716247582	2.30522273865056	0.287540368321196
"MID_278"	0.167374271281309	1.91799664671486	0.340798215018569
"MID_279"	0.219181535255716	1.64267661456086	0.383851600603275
"MID_280"	0.19852127258679	1.74310243716107	0.376967360305253
"MID_281"	0.00617057671321922	5.98758820897137	0.0418745660896371
"MID_282"	0.995351473162158	0.0221309832402201	0.995351473162158
"MID_283"	0.728029736519755	0.439265122805077	0.820246836478924
"MID_284"	0.00951918503525133	5.36136499325055	0.0595830470724991
"MID_285"	0.259252340021065	1.4738840007918	0.429545543760392
"MID_286"	0.109165800663918	2.36736102709479	0.281664432247361
"MID_287"	0.157144112919359	1.98324487520615	0.325857117587382
"MID_288"	0.265401138448445	1.45045475151517	0.436875759761858
"MID_289"	0.804535624293063	0.328879765079444	0.871580259650819
"MID_290"	0.107977123065334	2.37910846826482	0.281253735812046
"MID_291"	0.194545168453188	1.7637145682314	0.373615153052145
"MID_292"	0.0112763134120115	5.12533113015538	0.0680606059510696
"MID_293"	0.202776950788865	1.72152686007566	0.379589069370599
"MID_294"	0.0373147271424315	3.58470852817999	0.141712109821818
"MID_295"	0.785607833577993	0.355823739553034	0.856565960481812
"MID_296"	0.538913414770586	0.748589055956855	0.706018349583171
"MID_297"	0.000775802090392221	9.48291289621246	0.011919141206935
"MID_298"	0.146645221474838	2.05518610253347	0.322774897677811
"MID_299"	0.0676759431256898	2.89256032918652	0.206076295283632
"MID_300"	0.498011716218468	0.827262146294648	0.676015903943141
"MID_301"	0.935236279221275	0.138951169555697	0.949278865996369
"MID_302"	0.0534336656772483	3.16191592786317	0.183664981077441
"MID_303"	0.0746223004258308	2.78313617912001	0.220513899049914
"MID_304"	0.0049496376800683	6.31878536898687	0.0363690768665888
"MID_305"	0.00321083976628667	6.99511055989337	0.0270110337638441
"MID_306"	9.50998321130404e-05	14.0554401624179	0.00308494342291531
"MID_307"	0.370404844480483	1.11984176029247	0.556884773990283
"MID_308"	0.323466217676697	1.25376210410872	0.501521016397814
"MID_309"	0.209782239096571	1.68704834424795	0.383799831280688
"MID_310"	0.903657861269897	0.18704260857747	0.928377985134423
"MID_311"	0.197021405322618	1.75082517681389	0.376232966096298
"MID_312"	0.619993756498235	0.607050672268388	0.749332988031412
"MID_313"	0.0567813266983106	3.09199248906964	0.19192088424029
"MID_314"	0.000239130368363874	11.8999741764135	0.00552665479830442
"MID_315"	0.862048419020182	0.247295598236929	0.899452635549517
"MID_316"	0.122394865962937	2.24536161163614	0.295496176396233
"MID_317"	1.21830793797912e-07	39.7175501561273	1.37262694345648e-05
"MID_318"	0.38897299517533	1.07157512188052	0.571621184214181
"MID_319"	0.606065276699935	0.6302159988866	0.749332988031412
"MID_320"	0.377974023173065	1.0998780148257	0.562798325253286
"MID_321"	0.325800371919559	1.24664384542316	0.502833450725164
"MID_322"	0.251716818631541	1.50341121655836	0.425401423487304
"MID_323"	0.138077945484899	2.11817295228327	0.310658415166847
"MID_324"	0.118047306687692	2.28379328127334	0.289130359858259
"MID_325"	0.0437511538802773	3.39526027742594	0.16250428584103
"MID_326"	0.854270947447449	0.258371837752172	0.899452635549517
"MID_327"	0.25727402003272	1.48154712010694	0.429545543760392
"MID_328"	0.604661648414186	0.632574225937426	0.749332988031412
"MID_329"	0.582560863201599	0.670314418978156	0.740246510383987
"MID_330"	0.695204479116434	0.488358164376818	0.804722992949844
"MID_331"	0.0825915837780444	2.67067140580322	0.233815002681075
"MID_332"	0.00231440507010919	7.53083966457091	0.0249228292756057
"MID_333"	0.108174513773864	2.3771479077094	0.281253735812046
"MID_334"	0.710433289221013	0.465413836771103	0.805878512209591
"MID_335"	0.620537622951356	0.606154607219891	0.749332988031412
"MID_336"	0.363396038152872	1.13869923613622	0.550797582491796
"MID_337"	0.258626117873377	1.47630299898753	0.429545543760392
"MID_338"	0.131865330034552	2.16657320399299	0.301151902376206
