,C2_B6.1_Tfh_007,C2_B6.2_Tfh_008,C2_B6.4_Tfh_009,C2_B6.6_Tfh_010,C2_B6.7_Tfh_011,C2_B6.8_Tfh_012,C2_B6.1_Tn_001,C2_B6.2_Tn_002,C2_B6.4_Tn_003,C2_B6.6_Tn_004,C2_B6.7_Tn_005,C2_B6.8_Tn_006,C1_B6.1_Tfh_004,C1_B6.1_Tn_001,C1_B6.2_Tfh_005,C1_B6.2_Tn_002,C1_B6.3_Tfh_006,C1_B6.3_Tn_003,C1_TC.1_Tfh_010,C1_TC.1_Tn_007,C1_TC.2_Tfh_011,C1_TC.2_Tn_008,C1_TC.2_Tn_009,C1_TC.3_Tfh_012,C2_TC.1_Tfh_018,C2_TC.2_Tfh_019,C2_TC.3_Tfh_020,C2_TC.4_Tfh_021,C2_TC.1_Tn_013,C2_TC.2_Tn_014,C2_TC.3_Tn_015,C2_TC.4_Tn_016,2wayAnova_pval
MID_49,12.0801513096141,12.7931968590609,11.8860775848731,12.393658591454802,11.963618617444,12.560810468727901,11.943613701614002,13.0513788996875,11.937373820192098,11.714674827307999,12.5092801680879,12.1789760113745,11.654188473059499,8.88569637333939,8.968666793195212,11.6974020075027,11.7477734005268,11.9545598469998,7.81378119121704,11.966505451905698,12.2479275134436,11.871905237659199,11.7026056021102,12.0426853722194,12.0944076330812,12.0028150156071,12.4194335507054,12.3660489506706,12.158294103604,12.0122753448561,11.8929222236306,11.8125784441354,0.6604557589506695
MID_50,12.5994479815287,12.0549434165733,12.8540891798706,12.780539767472,12.233619676759698,11.9851303734669,13.543152684414899,12.107544031976,12.5117526537674,11.689997971419402,12.5989829710361,11.9483672315847,17.1107483668141,8.43462822763673,9.11634396123747,15.677664592703099,15.3302516625233,16.4858135888743,8.129283016944969,14.9505103337004,14.221133942357099,15.462566175108302,16.393507772205698,15.9528777217202,11.8757493514201,11.943247395901599,12.3525952311343,13.1267044728432,11.8265484872909,11.200285605224302,12.441906704542198,11.6657800283295,0.5342796988755638
MID_51,15.140869703099,15.9019981856685,15.2832692574921,15.6285309783275,15.2287435481723,15.051251432485099,14.928333307585099,15.7774351270858,14.6152847833652,15.071378560457301,15.240045945919098,15.290846833778698,14.797256217509801,14.1516508299734,14.5888902776953,13.9004894848346,14.1568731179496,13.5654591369046,15.625994158014601,14.128799890845402,13.0887882387169,13.9174653220066,14.1933713498215,13.776330214140101,14.579669495979301,14.2351167143963,14.549604199475901,15.179637004411099,14.7666841845824,14.3331553503106,14.2110517511816,14.301210371298401,0.6747738512106825
MID_52,8.95419631038687,9.965784284662089,9.58308276750293,9.78626962764847,9.51569983828404,9.16992500144231,9.124121311829189,9.932214751968381,8.744833837499549,9.0389189892923,8.974414589805528,9.207014320177528,8.96000193206808,7.098032082960531,7.312882955284361,8.2807707701306,8.71080643369935,7.8201789624151905,5.643856189774719,8.22881869049588,8.0,7.787902559391429,7.96578428466209,8.308339030139411,8.88874324889826,8.64385618977473,8.79116288855502,9.44914864537544,8.69696752623429,8.5274770060604,8.308339030139411,8.308339030139411,0.4861809797637706
MID_53,15.529125486575902,14.6555866231514,15.5495440383016,15.598634114779802,15.220680621052198,15.182782289366699,15.486835021563099,15.304030401844098,15.2345929279075,15.2458868998192,15.164710553468199,15.2833416129283,10.7219536128014,8.98013957763916,10.0084286220706,10.029287226968199,10.285402218862199,9.868822554774999,8.7279204545632,9.924812503605779,11.066089190457802,10.336506559810301,9.348728154231079,9.32192809488736,15.1728181335743,14.935855653743598,14.6806891693602,15.3581017074408,15.1459719371694,14.4335854411505,14.6923975554685,14.814832773008401,0.9356584839120098
MID_54,11.7125270004398,12.247037418788599,11.7444134105577,11.9808536063797,11.5947911180893,12.0254856568084,11.504818987632802,12.342630298678401,11.418906731257902,11.3020676725265,11.8540891798706,11.7219536128014,10.969386521342301,11.3630396302565,13.112276591639302,11.328113894833699,10.938109326219198,10.9447120610435,12.607792641919199,9.99859042974533,11.6947931549999,10.3320365483617,10.2679570844028,11.0334230015375,11.6952282914958,11.5058115539196,11.9395792143147,12.119913785452301,11.543515216152198,11.2620948453702,11.4737057496194,11.2021238238305,0.11458036512346592
MID_55,7.65821148275179,7.17990909001493,7.96578428466209,8.56224242422107,8.65105169117893,8.977279923499921,7.13955135239879,7.85174904141606,7.442943495848731,8.21916852046216,8.29462074889163,8.35755200461808,7.48381577726426,7.209453365628951,7.189824558880019,8.07681559705083,7.74819284958946,7.5774288280357505,6.62935662007961,7.39231742277876,7.9483672315846805,8.40514146313634,8.257387842692651,8.16992500144231,7.86418614465428,7.93073733756289,8.546894459887639,8.16992500144231,8.19967234483636,7.85174904141606,8.40087943628218,8.92184093707449,0.2703644100239003
MID_56,7.59245703726808,6.6724253419715,8.07681559705083,7.76155123244448,7.686500527183219,8.13955135239879,8.06069593168755,8.2240016741981,7.03342300153745,6.5235619560570095,7.2479275134435905,7.75488750216347,9.463524373271179,11.0140204703149,10.612868497291,9.754887502163472,9.8376279331714,8.42206476617281,10.4594316186373,9.932214751968381,10.204571144249199,10.4210128557792,9.751544059089099,10.2360141919001,8.005624549193879,7.5235619560570095,7.21916852046216,8.625708843064471,8.49984588708321,6.614709844115209,8.10328780841202,7.066089190457769,0.9448103811793792
MID_57,7.643856189774719,4.643856189774719,7.0,7.507794640198701,6.857980995127571,7.554588851677639,8.35314682549808,10.2057932493972,9.23122118071119,8.654636028527971,8.01680828768655,7.4757334309664,7.17990909001493,7.383704292474049,7.4093909361377,7.357552004618079,6.5849625007211605,7.03342300153745,5.857980995127571,6.209453365628951,6.357552004618079,6.8073549220576,6.53915881110803,6.53915881110803,7.04439411935845,6.882643049361839,7.01122725542325,6.14974711950468,6.84549005094437,7.734709620225839,5.04439411935845,7.43462822763672,0.07573431494105977
MID_58,11.232420927176099,8.71424551766612,9.81378119121704,9.77643303244473,10.1484765821783,9.64565843240871,7.857980995127571,7.554588851677639,6.98868468677217,6.882643049361839,7.546894459887639,7.12928301694497,8.31288295528435,6.95419631038687,9.4594316186373,7.5698556083309505,9.50977500432694,6.02236781302845,10.396604781181901,6.70043971814109,11.694357887221502,6.918863237274589,6.189824558880019,10.609178738142,11.726643921484001,12.127027043004599,11.5684311931675,12.7298331388484,6.918863237274589,6.714245517666121,7.189824558880019,7.7681843247769296,0.00013001834014123378
MID_59,12.0617087046606,10.5127404628035,10.962896005337301,11.0484868739923,11.0416591516372,10.6786001390995,10.277287400130401,10.6891244049133,9.97010589061218,9.946906274456401,10.064742764750301,9.92925840863697,8.48784003382305,7.75488750216347,9.4262647547021,7.787902559391429,9.64205169292798,7.622051819456379,10.350939181546401,7.189824558880019,11.514714054138501,8.24317398347295,8.10328780841202,10.8305152069768,12.0,12.4566110995749,11.8093662078161,12.8724825081067,9.481799431665749,9.44914864537544,9.80574387215162,10.026523442519801,0.035858442572884106
MID_60,10.906890595608498,9.86727873970966,10.673309075561699,10.593391122791699,10.977279923499902,10.3674147512468,11.6073303137496,11.1605017475557,11.4093909361377,10.034798962577302,10.9395792143147,11.149747119504699,11.445532219028301,11.273795599214301,12.072802534544198,11.958552715431,10.366322214245802,11.082149041353901,11.1305705628054,11.1078709142796,10.7919768208987,11.986197587206302,11.2644426002266,9.729620743553038,10.848622940429301,10.8265484872909,10.6137894644726,11.400345796534701,11.1137421660492,10.429406741513999,9.388017285345141,10.800899899920301,0.5611849526204263
MID_61,7.882643049361839,5.39231742277876,6.686500527183219,6.98868468677217,6.4093909361377,5.4262647547021,5.5235619560570095,6.066089190457769,5.554588851677639,5.20945336562895,5.0,5.32192809488736,6.4594316186373,7.209453365628951,7.25738784269265,7.04439411935845,6.1699250014423095,6.70043971814109,5.93073733756289,5.90689059560852,8.603626344986191,6.04439411935845,6.339850002884621,7.60733031374961,8.71080643369935,9.33091687811462,8.864186144654278,9.131856960608788,6.02236781302845,5.08746284125034,6.39231742277876,6.10852445677817,0.007091580483105807
MID_62,12.6334493747135,12.4059391933424,12.5171772526895,12.3589258691547,12.4210128557792,12.413627929024198,13.318825220399699,13.850675208064699,13.4539136322122,12.1767964781476,12.191059214531698,12.3893624556439,12.375310997473099,12.9799610152228,13.455584087578599,13.920073669146,13.0478055540076,13.496354488564599,13.791061114717,13.376803698114099,14.007728114632302,13.706064267335,13.250594507192302,13.6664459388148,13.727814119937,13.1234747982441,12.8951965725633,12.815183130007998,13.784839294653098,13.3709597932974,13.662890859139099,13.0176783769964,0.2180989263833572
MID_63,11.6402449362223,10.0967151544885,10.9808536063797,11.9395792143147,11.902751944850198,11.9527412471865,10.692615501694599,10.747353829478099,10.695228291495802,11.324743110494401,11.548340287676101,11.012624538865099,11.0354864512922,12.6926155016946,11.5313814605163,11.637983303777899,12.5957236941016,11.7215264640075,12.483815777264303,11.6586577921261,13.1924469403233,11.694357887221502,11.929258408636999,12.7883105037009,11.754469995275599,11.9729797860663,11.062046137720499,12.3613955331659,11.1516508299734,11.2997804028585,11.370142479495401,11.7355560239115,0.2701305054466748
MID_64,14.267591391505698,14.3460288751403,14.450115793659199,14.135148128912,14.4626939716396,14.1770301571224,14.158767454636099,16.7509293810794,15.8968763396896,14.091187422467101,14.3871422515846,14.3626287816019,16.5891975999479,15.0218475166806,15.3553166805792,15.9391889213327,16.461143674662,14.922863103582099,16.4404961204417,14.817283487123301,13.2150779148228,14.920213269033999,16.740176031193,14.3574145461795,14.2756880403848,13.5387951828664,13.903411161238502,14.673585131329,16.0020458302335,15.9223985722193,13.694031350185599,13.791162888555,0.38771057936621156
MID_65,9.471675214392038,9.098032082960529,9.48381577726426,9.668884984266251,9.10328780841202,8.37068740680722,6.357552004618079,6.98868468677217,8.19967234483636,8.1548181090521,8.04439411935845,8.129283016944969,9.91438513215544,9.074141462752511,9.93663793900257,9.27146302790437,9.2336196767597,9.41996017784789,8.97154355395077,8.4093909361377,8.467605550083,9.074141462752511,9.346513733165631,8.43462822763673,9.541096615349518,8.55074678538324,9.090112419664289,10.9476369379518,8.51175265376738,7.5235619560570095,8.14465824283188,8.233619676759702,0.3752295637734203
MID_66,10.2656150464845,11.3320365483617,10.3465137331656,10.9008668079807,10.0687782779854,10.4665863377192,10.047123912114,11.174925682500698,10.3376219019925,10.1972166931101,10.5333297323058,10.6082548219779,7.622051819456379,8.37937836707126,9.082149041353869,7.82654848729092,7.5698556083309505,7.34872815423108,8.2667865406949,8.632995197142959,7.266786540694901,7.5698556083309505,7.7279204545632005,7.507794640198701,10.1811522568656,9.69522829149575,10.3597495603223,10.6082548219779,10.3772105303886,9.90388184573618,9.72451385311995,9.204571144249199,0.9772913381394284
MID_67,13.7341803656468,12.9338750367073,13.527965641134,13.376396751082801,11.8910241901495,13.3181190899755,13.0213270326244,13.4198285390832,13.1966021265232,12.4233785765185,12.685624839726401,12.591522346570699,10.4398308839814,10.3858624006415,10.8305152069768,10.600842114387302,10.6156296369681,10.6750749203854,13.416401708396199,10.6934869574993,12.9288884393976,11.5230718269404,11.9016211583461,12.977637690405901,13.640809790793199,13.4665863377192,14.6850772650278,13.880348808155999,13.527843497880198,13.227164654622399,13.7463043677013,12.699789318382098,0.2714149833891001
MID_68,8.11894107272351,7.77478705960117,8.80413102118332,9.04165915163721,8.58496250072116,9.087462841250339,7.77478705960117,9.47370574961942,6.04439411935845,8.17492568250068,8.25266543245025,8.82017896241519,6.95419631038687,7.515699838284039,7.04439411935845,6.96578428466209,7.08746284125034,6.78135971352466,6.3037807481770995,9.05799172275918,5.5235619560570095,6.894817763307941,7.49984588708321,6.357552004618079,9.943979914343739,7.707359132080881,8.06608919045777,5.78135971352466,9.39874369193819,8.618385502258612,7.918863237274589,8.43462822763673,0.07575044427121537
MID_69,8.12412131182919,7.49984588708321,8.01122725542325,8.326429487122299,7.707359132080881,8.47167521439204,8.60733031374961,8.09803208296053,7.839203788096941,7.6366246205436505,7.339850002884621,8.21431912080077,8.56224242422107,8.71424551766612,9.296916206879288,9.1548181090521,8.88569637333939,8.43879185257826,8.70390357344466,8.44294349584873,8.17990909001493,8.86727873970966,8.76818432477693,8.13955135239879,8.06608919045777,7.189824558880019,8.59991284218713,7.75488750216347,8.44294349584873,7.5235619560570095,8.58496250072116,7.2288186904958796,0.514152931046608
MID_70,10.7507069862249,12.0157634873699,11.2848241002246,11.745674324002099,11.186114239541599,10.7481928495895,10.3641346550081,11.5072991241228,10.316281531746199,10.800899899920301,10.7490313820402,11.0105281058865,10.030667136246901,8.204571144249199,8.33985000288462,8.546894459887639,8.83605035505807,8.32192809488736,8.60733031374961,5.857980995127571,7.787902559391429,8.17492568250068,8.53915881110803,8.27146302790437,10.026523442519801,9.76155123244448,12.400879436282198,11.172427508645502,10.104598753564401,9.5077946401987,9.3264294871223,9.843921051289039,0.7021828293155417
MID_71,5.8073549220576,5.12928301694497,4.90689059560852,7.442943495848731,5.614709844115209,6.066089190457769,5.8073549220576,5.08746284125034,6.3037807481770995,5.78135971352466,6.98868468677217,5.20945336562895,6.94251450533924,6.209453365628951,6.74146698640115,6.75488750216347,6.53915881110803,6.28540221886225,5.6724253419715,6.5235619560570095,5.4262647547021,6.209453365628951,6.2288186904958796,5.97727992349992,5.4594316186373,5.4262647547021,10.0660891904578,6.62935662007961,4.90689059560852,4.0,5.554588851677639,5.554588851677639,0.33873302142324024
MID_72,8.57742882803575,9.52160043972373,9.66533591718518,10.203348002979801,9.5352753766208,9.726218159332198,10.5166849493096,10.2203783276952,10.2419831496943,10.0741414627525,10.3174126137649,10.157346935362801,10.4978518369511,10.3858624006415,9.56795607541547,10.645658432408698,10.2191685204622,9.995767150877802,6.066089190457769,10.1823943534045,10.0940776856719,10.496853777388,10.670656249118402,9.481799431665749,9.67771964164101,9.49185309632967,9.675957032941751,10.149747119504699,9.89481776330794,9.96289600533726,10.1241213118292,10.0953970227926,0.4452740755032867
MID_73,7.32192809488736,7.643856189774719,7.7681843247769296,7.90086680798075,7.8073549220576,7.882643049361839,6.7279204545632005,8.4093909361377,6.90689059560852,7.85174904141606,7.27612440527424,8.14974711950468,7.5774288280357505,11.0140204703149,10.645658432408698,7.2479275134435905,7.78135971352466,7.19967234483636,10.567005370247001,8.209453365628951,6.4757334309664,7.98868468677217,8.70390357344466,7.209453365628951,8.994353436858859,6.98868468677217,6.97727992349992,7.098032082960531,7.787902559391429,7.17990909001493,7.2288186904958796,7.66533591718518,0.7729348659165289
MID_74,15.54791873756,16.4930579697778,15.8854818975774,16.258492425122302,15.906773184008,15.4727542920627,15.1640819795222,16.323652943682,15.163138604805901,15.6838170539399,15.6149110989165,15.7300985890029,14.2800457613004,12.606173844716999,13.615744569853302,12.483311954999401,13.1799090900149,12.820178962415198,12.759264045188802,13.5224589312938,10.051208940914801,12.807153639177498,13.4596877562395,12.761551232444502,15.2129522850369,14.7123657844479,15.975064265759,15.6697985642699,14.945260927339199,14.7777690040138,14.384109183736598,14.659828697748301,0.47525113744629355
MID_75,12.0254856568084,12.120237877342,12.392854039872901,12.6020028635374,12.3630396302565,12.182704710519,12.327271936805198,12.699789318382098,12.224001674198101,12.334831928118,12.681238411777802,12.6250238568804,13.055451915095,13.2304708322047,13.1930632791304,13.319954310686901,12.8786257298054,13.253552062637501,12.456097684964199,13.027905996569901,12.535761377986699,12.935349243034,12.905198945962802,12.7838167593202,12.1315354686763,12.476239906323901,13.5867225290484,12.064405961891,12.1532353386894,12.209148710355699,12.192909219112,12.4194335507054,0.45458384469439794
MID_76,7.4178525148859,6.4262647547021,7.12928301694497,7.08746284125034,7.39231742277876,6.65821148275179,6.614709844115209,6.714245517666121,5.32192809488736,5.08746284125034,6.32192809488736,5.7279204545632005,7.707359132080881,7.21916852046216,7.65105169117893,7.98868468677217,7.8201789624151905,7.0,7.17990909001493,7.055282435501191,8.01122725542325,7.055282435501191,6.8201789624151905,7.94251450533924,6.7279204545632005,6.96578428466209,6.8328900141647395,6.28540221886225,3.58496250072116,5.28540221886225,4.5849625007211605,5.7279204545632005,0.3559028726487754
MID_77,13.0438817076887,13.8677613594047,13.3297963382207,13.597587039586198,13.3971398062356,12.9885071789232,12.7817695118631,13.865153292938098,12.767977501603902,13.1750816748283,13.1126024035288,13.2550285698187,12.3213644320394,10.893301530860601,11.951648985904601,11.049167872372198,11.3320365483617,11.1692986957928,7.400879436282179,11.718960911984198,10.104598753564401,11.054604317960699,11.631177055704,10.9136374280491,12.7002229507993,12.3060616894283,12.5959567439432,13.2096056691436,12.6261653199045,12.4494066149856,12.0748104611605,12.317695245765199,0.22750092315044837
MID_78,7.62935662007961,6.6724253419715,7.5774288280357505,7.48381577726426,6.90689059560852,7.4093909361377,7.7681843247769296,6.90689059560852,6.554588851677639,7.5774288280357505,7.679480099505451,7.34872815423108,8.77478705960117,7.48381577726426,7.679480099505451,9.15734693536284,8.71080643369935,8.92777796208234,6.08746284125034,7.96578428466209,7.14974711950468,9.10852445677817,8.51963625284321,7.8328900141647395,7.6366246205436505,6.0,6.98868468677217,7.888743248898259,7.33091687811462,6.5849625007211605,6.90689059560852,6.8201789624151905,0.4389999308384023
MID_79,12.245552706255697,10.8025163651212,11.526988205432,12.4075333316713,12.429406741514,12.448632567730598,11.4330637651221,11.3559016383284,11.3168471836025,11.8101699376647,12.1642784383012,11.5938579388582,12.101647450030802,13.470277561770502,12.4043432915858,13.0373753577632,13.403278375471098,13.193987293919198,13.4384020227968,12.4144209817464,13.906890595608498,11.8181827049486,12.784430367484601,13.53065017975,12.289154353723399,12.4210128557792,11.5947911180893,12.8550631183676,11.770250927394901,11.856814552503,11.8989792046225,12.216442739160499,0.18173919358183788
MID_80,12.370687406807198,13.1492707991215,12.666667840690401,12.9886846867722,12.5767205250802,12.2553236900081,12.0351427478859,13.008428622070598,12.0038692319791,12.3704149688797,12.3151495622563,12.4691330198296,11.938109326219198,9.924812503605779,12.796445259061802,11.2215871212648,12.3381792499001,10.2479275134436,13.7506023179592,11.2131042196419,13.7889222039606,10.8579809951276,10.977279923499902,13.1341054004018,9.81378119121704,10.871905237659199,12.682336269711401,12.447341565370701,11.740624044489401,8.90689059560852,9.162391328756911,11.3810021095509,0.22933647131732945
MID_81,9.126704472843189,8.23840473932508,8.81057163474115,8.77807712953536,8.23840473932508,8.581200581924959,8.89178370321831,8.34429590791582,8.40514146313634,7.679480099505451,8.675957032941751,8.55842071326866,9.34207466799914,6.75488750216347,7.6366246205436505,9.308339030139411,9.082149041353869,8.77478705960117,6.066089190457769,8.640244936222349,8.43045255166553,9.48381577726426,8.96000193206808,8.5274770060604,8.43462822763673,8.164906926675691,8.14465824283188,9.05256805080415,8.37503943134693,7.84549005094437,8.09275714091985,7.6366246205436505,0.2667695715332836
MID_82,11.6434052771157,12.0188956211216,11.947271652460302,12.1289609508557,11.634357301138001,12.045759661382698,10.703903573444698,11.8876014245087,10.9657842846621,11.2567983860794,11.2538474849874,11.2894425756883,8.90388184573618,8.76155123244448,9.082149041353869,9.192292814470768,9.52160043972373,8.77478705960117,9.782998208920409,8.49185309632967,10.120237877342,8.129283016944969,8.73470962022584,9.055282435501189,11.9869086246977,12.206709149358598,11.777255315191901,11.4403501192006,11.0828143376723,10.9901039638575,10.969386521342301,10.7780771295354,0.6007220046760374
MID_83,5.97727992349992,6.189824558880019,7.9829935746943095,10.5526690975143,5.78135971352466,6.2479275134435905,8.48784003382305,7.04439411935845,6.4262647547021,7.5235619560570095,9.27844945822048,5.4594316186373,6.53915881110803,6.0,6.39231742277876,7.357552004618079,7.622051819456379,6.918863237274589,6.5235619560570095,6.882643049361839,6.96578428466209,7.53138146051631,7.507794640198701,7.357552004618079,5.08746284125034,5.49185309632967,14.1742235082247,8.21916852046216,4.90689059560852,3.4594316186372995,8.330916878114621,6.4262647547021,0.3182138258949691
MID_84,8.44294349584873,8.23840473932508,7.876516946565,8.48381577726426,8.303780748177099,8.330916878114621,8.29462074889163,8.939579214314689,8.75488750216347,7.876516946565,8.08214904135387,8.21431912080077,8.303780748177099,13.6543003749437,9.28771237954945,8.18982455888002,8.6724253419715,7.888743248898259,9.07681559705083,7.5849625007211605,8.463524373271179,7.98868468677217,7.97154355395077,8.129283016944969,8.35755200461808,8.76155123244448,8.44294349584873,8.159871336778389,8.37503943134693,8.32192809488736,8.303780748177099,7.643856189774719,0.2280635864925639
MID_85,12.4637797853354,12.2711711911398,12.734074491428,14.0009682812804,13.4491486453754,14.104762537982,12.6174674652942,12.9844184588011,12.8197799318385,13.707359132080901,13.9811212760748,13.8319999195097,11.265028942458198,12.3342732853072,12.3097605447296,12.6575417597034,11.8684367558582,12.223700075986303,12.540854532113599,12.4530133544663,11.5985178106126,12.7157475428314,12.611024797307401,12.4220647661728,12.6984876385577,12.869015415552099,14.4303872107366,12.5591380556424,13.752066983101098,13.1225044843139,13.894912474946999,14.5740612875592,0.6449668224761234
MID_86,15.018721791970199,13.8199794609227,14.6759570329417,14.7216866596261,14.583435404089402,14.964160339100301,15.0729281118643,15.3626630234589,15.225433405311199,14.7941112110769,14.851895411328499,14.9776824050316,14.6893428461342,16.4666819194717,15.6994097830703,16.6781186836353,15.710483598869901,16.1297861013176,15.6971033156872,15.469069407534699,16.234536796645802,16.2110327331939,15.638916656807401,15.960364008877802,15.3588572069916,15.359166160994802,15.0335090375598,15.8238896446913,15.656592452874401,15.1571890135149,15.8917837032183,15.540339970322002,0.12896494686197474
MID_87,11.6969675262343,11.8474489039824,11.8622499008515,11.8525295094042,11.9826371336694,11.851358649033502,11.986197587206302,12.6144798042453,11.8336807486547,12.024793384702498,12.017852331905999,11.9173720794768,14.519636252843199,13.144976824050099,13.336088084088399,13.240045945919098,12.9153192176791,13.992672850189098,12.873444112515399,13.2749604721406,12.44759985828,12.9076418036655,13.538067651312499,13.152760168775401,11.7108064336994,11.791569912126901,11.5343028824546,11.8579809951276,11.9344280406268,11.758223214726698,11.7731392067197,11.982280604558301,0.786883831450259
MID_88,10.098032082960499,9.34429590791582,9.89481776330794,10.18982455888,9.92184093707449,9.977279923499921,10.6582114827518,9.98156728190301,9.93810932621924,9.70908381255034,9.81698362325538,9.86573327085176,12.791569912126901,11.814982936426802,11.676397887044802,11.498849206531698,10.9277779620823,12.282509306240803,10.8649599151426,10.798471801101599,9.7431513941125,11.3009244909763,11.9679467058127,11.508289986140301,9.70217268536555,9.35093918154643,9.34207466799914,11.0175044011094,9.89935692292311,9.15734693536284,9.52160043972373,9.4241662888181,0.9940521460649673
MID_89,9.11634396123747,8.24792751344359,8.303780748177099,8.7176764230664,8.24792751344359,8.13955135239879,8.77807712953536,9.074141462752511,8.68299458368168,7.33091687811462,7.86418614465428,8.14974711950468,8.991521846075699,9.40726776424473,9.11894107272351,9.44914864537544,9.3264294871223,7.14974711950468,9.36413465500805,8.317412613764871,9.81378119121704,8.686500527183219,8.204571144249199,9.04165915163721,8.69348695749933,8.751544059089099,8.77807712953536,8.16992500144231,8.882643049361839,8.01122725542325,7.357552004618079,7.72109918870718,0.25408954348725193
MID_90,13.5381889320524,12.306916113522501,13.0068520017488,12.865926545021901,12.8027182959832,13.1806861948228,11.6506030222153,11.930367747439,11.885315061049399,10.8360503550581,11.465566404809401,10.9621730311097,10.631177055704,12.580022967753901,12.176484847291901,13.330216642678401,11.7452541419573,13.330356716957901,15.3138396143998,11.7452541419573,15.814957910275801,12.040632200562301,12.3818132959883,14.9083926207737,14.2571668246852,14.567718457850802,14.0720488409924,14.250372445925,12.918304233699901,12.716819461329901,13.3630396302565,12.240791332162,0.003590084726837109
MID_91,7.27612440527424,6.4093909361377,6.794415866350111,7.60733031374961,6.62935662007961,6.857980995127571,6.4594316186373,6.794415866350111,6.4594316186373,6.614709844115209,7.507794640198701,6.04439411935845,7.53138146051631,6.357552004618079,6.98868468677217,7.19967234483636,5.8073549220576,6.74146698640115,6.3037807481770995,6.4093909361377,5.95419631038687,6.74146698640115,6.8073549220576,5.614709844115209,6.7279204545632005,6.4594316186373,9.17242750864548,7.294620748891631,7.383704292474049,6.894817763307941,6.918863237274589,6.189824558880019,0.7395005030031537
MID_92,10.429406741513999,9.56224242422107,10.2796105810525,10.277287400130401,10.216745858195301,10.3060616894283,11.230620933129899,10.8281364841941,10.4008794362822,9.88874324889826,10.0168082876866,10.3331553503106,11.4757334309664,11.6017707884077,11.958552715431,11.159240650411698,11.5933911227917,11.676397887044802,10.9765641234153,10.8033239190415,9.70390357344466,11.334831928118,9.994353436858859,10.7673568541257,10.403012023575,10.2360141919001,10.3674147512468,11.0105281058865,10.676838606474199,9.924812503605779,10.4553272203046,10.61194694182,0.8834280506472553
MID_93,12.068442416025801,11.9169990490828,11.581200581925001,11.920725019751199,11.568906154502098,11.3020676725265,11.192909219112,11.9277779620823,11.118941072723501,11.188588845707299,11.3236177632916,11.3810021095509,10.1885888457073,10.029287226968199,10.970824901362601,10.026523442519801,10.962896005337301,10.3706874068072,10.2384047393251,10.2644426002266,9.746514321138461,10.0848083878044,10.1749256825007,10.409390936137699,11.1623913287569,10.893301530860601,11.2185632361903,11.5994479815287,11.2934716488381,10.867278739709699,10.4918530963297,10.736401931318301,0.5742979982868464
MID_94,7.894817763307941,7.39231742277876,7.65105169117893,7.59245703726808,7.97727992349992,7.794415866350111,8.22881869049588,8.98584193700334,8.21916852046216,7.707359132080881,7.45121111183233,7.91288933622996,8.28540221886225,8.61102479730735,8.463524373271179,9.19721669311005,7.894817763307941,8.78135971352466,8.21431912080077,7.8201789624151905,8.503825737995749,8.39660478118186,8.18982455888002,8.19475685442225,8.857980995127571,8.18487534290828,8.09275714091985,8.33985000288462,8.51569983828404,8.49185309632967,8.873444112515381,8.204571144249199,0.14106809585801422
MID_95,7.97154355395077,8.84235034341381,8.17492568250068,8.89178370321831,8.361943773735241,7.66533591718518,7.5849625007211605,8.81378119121704,8.0389189892923,7.882643049361839,7.882643049361839,8.11374216604919,6.894817763307941,6.4594316186373,7.643856189774719,7.7279204545632005,7.17990909001493,7.312882955284361,6.357552004618079,6.39231742277876,6.62935662007961,6.5999128421871305,6.7681843247769296,6.686500527183219,7.787902559391429,7.294620748891631,7.76155123244448,8.08214904135387,7.65105169117893,7.76155123244448,6.894817763307941,7.312882955284361,0.9533377890383441
MID_96,13.9244413923392,14.587132893556198,13.471802206605599,13.3100446796475,13.2047239640196,14.1850302631813,13.1352283075899,15.1595560280588,13.232570825357001,12.149429590056698,14.3844465063412,13.805240049886699,13.2488170592785,13.5247865508516,12.3616696794928,13.6316318059176,13.2285180977162,13.2992080183873,14.178431436680901,12.4961047793401,14.3290955585689,12.675074920385402,13.175861383565302,13.679370133802399,13.297632789142499,12.987086329328198,13.834273515234699,13.646333693380999,14.458855142710302,14.269126679149402,13.357826882210802,11.742730476519199,0.25308036728926014
MID_97,14.5517082616207,13.695880750257599,14.1841779957389,14.1702380523366,13.8227699744443,14.54791873756,12.1683587272239,12.199365616858001,11.750288267591698,12.2943335596718,12.0911047583765,11.558898981146701,13.0686103567793,12.722594098956598,13.943155804939302,12.4138923283726,13.752589717641001,12.0983611273321,13.943613701614002,11.572226512793698,13.4316281826209,12.427312844135,11.737247343027699,13.435670260936599,14.412040514551698,14.365092120346501,14.2703683355073,14.629811944382201,12.059006395201099,11.230620933129899,12.5724633890837,11.3955341354623,0.23567134736611
MID_98,11.8564255286255,10.4542992936199,11.5693809595223,11.9476369379518,11.543998450134499,12.619073646817698,12.9494619793602,12.790552137805399,13.2132561382479,12.3097605447296,12.223700075986303,12.239001757765601,8.01122725542325,12.9019981856685,11.094737505048098,12.9666856874036,11.334831928118,11.4660764613963,12.167104482379901,12.0122753448561,11.9833499276765,12.3548003443506,12.0927571409199,11.0484868739923,12.1873520732005,11.3060616894283,11.5938579388582,11.1984450414524,13.116831275898699,13.0911047583765,13.555667591840699,13.053756222562098,0.6327966183409817
