"","II_SC_1_Tcells","II_SC_2_Tcells","II_SC_3_Tcells","II_SC_4_Tcells","II_SC_6_Tfhcells","II_SC_7_Tfhcells","II_SC_8_Tfhcells","II_SC_9_Th1cells","II_SC_10_Th1cells","II_SC_11_Th1cells","II_SC_12_Th1cells","II_SC_13_Th17cells","II_SC_14_Th17cells","II_SC_15_Th17cells","II_SC_16_Th17cells"
"coumarin",22.0648151516402,22.1206803531393,21.9691903308637,21.7816634989102,21.813634204476,21.9490475660832,21.6219852084688,21.5923794878252,21.3054188173091,21.2081189754705,21.2033926724475,21.369204300958,21.2058711891185,21.2979791212273,21.4515445506051
"N6N6N6-Trimethyl-L-lysine",26.2567665953848,22.1784942248964,26.2471603604849,25.9315059223132,25.6516087537402,25.884056946599,25.6591933821171,25.116848016484,24.9960178882419,24.7162942694868,24.86783551064,24.6348438572524,24.7526305125751,24.5523003316031,24.8199903343674
"L-Alanyl-L-leucine",20.217694234191,20.3629986661937,20.2190999658562,20.4145725611111,20.2732649836492,20.5838430951436,20.0466677870844,20.4336074299311,20.9369561243237,20.0876738175385,20.3816488077701,19.7970308120546,19.8933188684479,19.7920343049947,19.8139925174127
"3-Hydroxy-N6N6N6-trimethyl-L-lysine",20.6721301173459,20.1818337799031,20.5707379464159,20.4013889020017,19.966927133888,20.0388727177624,19.8683561123558,19.2505674614953,18.6265489768184,18.4307559316652,18.7349764794419,18.165241033531,18.1526525012444,18.0868794513952,18.3870155675072
"C9H13N5O3(4)",29.3784699544804,29.3375602212626,29.2491122165861,29.2459122394922,29.1646895143964,29.3725326675046,28.8705398840096,29.0724873428186,28.406306832588,28.1310068890635,28.4733895289021,28.5998619489636,28.4016345689217,28.4404928713778,28.5699153897101
"5-Hydroxyindoleacetate",19.4150526687568,19.3078838050366,19.1869784463825,19.1815525058184,19.1666418464653,19.3420806378252,18.7753829996826,18.4086676213607,17.9218937938683,17.9651379646906,18.1358722112756,18.777569878198,18.8246501049132,18.7547023299366,19.1292881819973
"N-methyl-467-trihydroxy-1234-tetrahydroisoquinoline",17.456696316741,16.9960609521754,17.6905796507169,16.9798806549246,16.3246591090285,16.3126546451907,17.4147444881368,16.6976591316211,17.2185459156484,17.0919733729869,16.6921850943162,16.0719578686756,16.8585964723292,16.2610568190526,15.9197933117694
"xanthosine",19.2787007890212,19.4067873634467,19.4685322906697,19.5107684225611,19.1822455935134,18.892443902487,19.1482599183578,18.5533756953882,17.7477630307256,18.319199227986,18.3809969494524,16.854709374723,16.9897167727766,16.6841421704751,17.2112149912767
"glutathione",29.2035058157812,27.8642548917893,28.4714012641066,26.5497220963517,29.3522262622687,29.3454202768392,27.9429097031324,26.2256656134572,28.6886905338909,27.9654498747614,27.30154007622,21.6946944317154,23.5021052859998,26.9084556587513,21.930878915305
"beta-carboline",19.1830788954423,19.299319872563,19.5719708370716,19.2252440250359,19.1254142600624,19.2503294684959,18.9600178285814,19.0039306410441,18.8555621774579,18.7972957242493,18.7444548379065,21.76571055574,21.7750607041271,21.7603202747431,21.7679879969782
"5-methoxytryptophol",19.503971130772,19.1591324107108,18.7301398853384,19.4813555458902,19.8012593506177,19.4944422923358,19.0371468457396,19.0876683058247,19.14380076558,18.7319392234178,19.3175760546786,20.7525440283952,20.250041454529,20.6486631611412,21.0251476612984
"N1,N12-diacetylspermidine",16.6459173901494,17.6450575854034,18.1063555994733,17.695217475865,18.1249683162254,18.5742731277294,19.080253778867,18.421494693064,18.1053926837784,17.5435991066109,17.92759146267,19.3952496262332,19.2146220341793,18.8607755094968,19.3773012658838
"5-Methylthioadenosine",25.1702030025735,25.6214088598812,25.1482978044732,25.3153564900734,24.1209646094392,24.3752093266091,24.3356640077235,24.5815053365442,23.71425256101,23.5123715713829,24.3605317996887,24.9805322835749,24.603796287012,24.8049925796974,25.1842599242644
"N-acetylneuraminic acid",25.4586643961244,25.449802939874,25.2907164274976,25.1449127525653,25.012607421292,25.1857870141836,24.6780328897833,25.2283721302139,23.7863324774892,23.5220444447306,24.2932820884487,20.2218053858667,20.3063146483503,20.2866289281275,20.1826165867969
"NeuNGc",19.9550061262284,20.2506238988345,20.3104765762895,20.2941126992007,19.4083342068849,19.4184469282082,19.5468438390792,19.0300237075587,18.6926776546056,19.1690246651854,19.0652219023378,18.9583498108453,19.0029568360783,18.5960628310552,18.8926294310094
"thiamine",24.5553590592368,24.2312990150863,24.2373368843981,24.505891455367,24.0958902330632,24.5878706434812,23.5994210965157,24.0253308404668,22.916507841161,22.5822651377676,23.2897743649576,20.6421603658214,21.6273386565201,22.5599662343623,21.0386271377497
"S-(2-Methylpropanoyl)-dihydrolipoamide",25.5101410262057,25.3705248777677,25.2628597956141,25.0852760873634,24.9397566080169,25.1048042336616,24.3452158426861,23.7702787326793,22.2851479178262,22.0328664013005,22.8102624112591,18.6427773332,18.0745910900007,18.2895488249975,17.8529191097834
"CDP-ethanolamine",16.9541865163522,15.6035435626519,17.1330623994811,16.5201082086503,18.8448775963973,18.7316085354888,18.304541312667,19.6296940878665,20.0364641712172,20.3034013189443,19.9854524828297,22.1070333976896,22.0253161332501,22.1805286390852,22.0493329108839
"beta-1-4-mannose-N-acetylglucosamine",15.4091135752243,17.3390040866331,16.8598134420678,16.7848173177652,17.4454531295365,15.8475410025375,17.6463205710074,17.5444338714125,17.8252943664277,17.8527332396063,17.1498613435535,19.3460455578289,19.5497135867433,18.7770122734352,19.5327099307288
"CMP-N-trimethyl-2-aminoethylphosphonate",17.0123301520825,16.5069480718781,16.6659204777793,15.7660052465395,9.96578428466209,15.9375588352547,16.2404828262387,17.7145088136611,18.4551716448656,18.0680525291766,17.4921562323786,18.1688187225298,19.1534077297538,18.0837668404344,18.4081732935249
"CDPcholine",23.091383150695,22.9131844255148,23.462287116248,22.7667708815607,22.8169150485567,22.9362216409689,23.2865116493178,22.9898883670029,23.0017840394116,23.1508169717487,22.7838123033148,23.166966537243,23.6221709738939,23.1934674596783,23.2707354864222
"GSSG",26.7203189244328,27.5670946676779,27.4263049324896,27.6200528663657,26.3204879842469,26.2420974126808,27.3258173553537,26.8268360099936,26.157151201082,26.8570741564171,26.8080679812057,27.1516970455904,27.2110594279516,27.1757831366596,27.2122090818708
"CMP-N-acetyl-beta-neuraminate",23.4033551414956,24.1832848893781,24.0859707812811,24.2788043468787,23.0018754489601,22.8747916295731,23.9682949883602,23.5356524465208,22.8322704464175,23.4519569521515,23.3855965023343,23.8634606999106,23.8570093593383,23.8128241696909,23.8778774505636
"NAD+",26.6267205049039,26.6430777004918,26.6272129805581,26.5377891857941,25.5835046009115,26.2595370383758,26.1087409578166,25.4487475319435,25.5651069115029,25.5421280129174,25.5451347852181,24.8584830159844,25.1008719106001,25.1555339666683,24.9806653718214
"NADP+",22.6725073221937,22.1802299344701,21.0233596073355,22.4929706214368,22.3472903487776,22.4961226627861,20.5616217677215,20.546083838819,19.5763996730025,20.8780360018602,21.1382661346308,22.4678384885517,21.8890065029911,23.3751651391374,22.4287495755339
"Flavin adenine dinucleotide oxidized",18.6704099797502,18.5163712452069,17.5237320149214,18.3363992454381,17.6162885737969,18.5009774642107,17.6137947151779,17.5988534461933,17.4637089130204,17.9586906688139,17.4996253062608,17.7790348704956,17.2878970326971,18.1917646110616,17.8842562839206
"13-carboxy-gama-tocopherol",23.2145637114003,22.8150998254828,23.5515369317402,22.8818434179257,23.0323254158548,23.1561870468824,22.9943899973982,22.7213352745799,23.7677771012554,23.5378816929782,22.7886514385193,22.7618073973401,22.739885113509,22.9225137772424,22.7098990117129
"bilirubin",14.6261448956527,15.4936438943181,15.2275561181588,15.180160179496,15.5864780135583,14.8609682278125,14.4637953001615,13.7730830435696,9.96578428466209,13.4929673732488,12.9927778114846,9.96578428466209,9.96578428466209,9.96578428466209,11.1467163105551
"C4H9NO2(4)",25.1328498166518,25.0873115638543,25.0464454289905,25.0314253625922,25.4231310089874,25.3172273645451,25.39732445093,24.7017312296637,24.6478346005821,24.6961965531389,24.6901406621576,24.4345043381838,24.5227311214214,24.544928867278,24.5151635653631
"Ureidopropionic acid/Glycyl-glycine",27.6554664641442,27.6527448519535,27.5468527383166,27.4514017008337,27.4841239341868,27.664260743348,27.3646845497743,27.5899607733063,27.5103795703356,27.5263466039339,27.5369150592142,28.1001950750104,28.1344377559814,28.0869128881808,28.0992957529964
"histamine",24.3593879328143,24.8162540124609,25.0714830676359,24.8320449811919,23.7983328364134,24.2840609069789,24.6888448132258,25.1087092159287,24.4053239484226,23.7772061530067,24.4222782846728,25.1438538439832,25.2332204235727,24.6375078289251,25.3690989098209
"acetamidopropanal",31.4598659672537,31.5307909139301,31.4592910809574,31.4346288782877,31.3606354465557,31.1899444452427,31.2639884240751,29.8752976442767,29.9821064452475,29.9964694736104,29.9217183426323,30.5500462818117,30.572575860619,30.553450730318,30.5188683967129
"Ornithine",22.5936261632749,16.7040104823325,22.6516107814542,22.4639337343155,22.1297768298018,22.2229659212645,22.3236564245701,22.2824849831692,22.1745187672129,21.7621875634049,21.9878270898651,22.1907859267291,22.1529399013274,21.9887889142654,22.3194406464022
"3-Ureidoisobutyrate/Glycylsarcosine",30.141744648908,30.0534644321649,30.0088149869612,29.9533617243286,29.5132283644552,29.9187903190519,29.4136847455263,30.3255111289978,30.1212646855726,30.1560042292078,30.2281219982998,29.0705485607065,29.189081915133,29.1809411449668,29.082419481633
"C6H11NO3(4)",22.3997043390533,22.5473380632748,22.4792969647211,22.6012722668047,23.0876125762244,22.940662744116,22.7482276493712,22.5436634009675,22.63075391358,22.7587218682495,22.7670156170165,22.3016906020005,22.3595672288715,22.5761278957863,22.4384427461551
"(R)-mevalonate",22.537489530779,22.402534711903,22.4992261704662,22.4077598793592,21.8418111542774,22.3888223236894,21.8334567773374,22.8219670442482,22.5986117162802,22.6457189200593,22.6720421852945,21.401715084775,21.6590161866784,21.5366439563459,21.50496517378
"spermidine dialdehyde-2",21.9857321577946,21.6171407735298,21.9857760973672,21.6088590385187,21.139069484918,21.4373418440001,21.2520229495614,21.406435129528,22.5021297496374,21.6435775732124,21.6703324612396,20.973504049296,21.1855453430321,21.9548148161138,21.0851284234125
"acetylcholine/4-(trimethylammonio)butanoate",27.0756677752512,27.1111954316308,26.9289480791899,26.8453320551419,26.8610794437783,27.0191820158323,26.8267912136398,27.0268436336028,27.0481594104466,27.0703150161642,27.0433059323496,26.7715809937964,26.7830460025174,26.8216190221833,26.7657705861161
"isoputreanine/putreanine",23.6346238550006,22.8842625407596,23.5552304235491,23.3815078092399,22.9408435534238,23.0369990616517,22.8789079623552,23.894842777404,23.8598010143309,23.3889160769764,23.7514716058871,23.8108772232516,23.8460216336239,23.6286549348057,23.8546843829271
"Glycylproline/L-Prolinylglycine",19.2506007544843,19.9681519406143,19.8370721307761,19.2968782897635,19.2944580991175,19.0053382820463,18.9489002751053,18.0365767057716,18.1810759786396,16.8279928919913,18.3913897532554,17.7501724377201,17.2007580978405,18.3622514809735,18.440955335902
"Pyridoxine/Norepinephrine-1",27.6784711794641,27.6730621536531,27.6176327385331,27.6228151045399,27.3544479951228,27.6402671422444,26.9749554934319,27.3388257939951,26.8363223248382,26.7471720654023,27.0270784312482,26.9765938925113,26.9277608108958,26.9802561980051,27.1697219950819
"C9H8O3(3)",23.8893242334398,23.8665865255017,23.7191828356042,23.6282089934647,23.515046308082,23.6787554451386,23.3894548033852,23.3684413911719,23.1421963815444,22.9247825998868,23.0065613754854,23.1466948819854,23.0690571978267,23.0639281172035,23.1535939082278
"pseudoecgonine/ecgonine",19.7562367608691,19.7901209097733,19.8963138355256,19.3598596419063,19.2047665477076,19.4754850209364,19.63959241811,19.6988839142369,20.1322043061178,19.866123609696,19.8305441827671,19.1929060751535,19.572006532779,19.3967471464786,19.4800235716185
"indole-3-acetate/(5-hydroxyindol-3-yl)acetaldehyde",25.1135816842224,24.7249567273568,25.0263093568791,25.5816044770835,24.1154079697219,24.8481635390433,23.6411058054082,24.103072030022,23.8766173877281,22.6155252574042,23.0558574315482,21.4508853903836,21.4990058808778,21.787165462553,21.6492305994173
"(-)-Salsolinol/NN-dimethyldopaminequinone-1",21.1168830053453,21.1685562436551,21.1699944789258,21.2070283588662,21.2864180510641,21.3408077604524,21.0720694196993,20.4451609740833,20.691875200175,19.9734019514712,20.1959454885828,19.6705399537654,19.8225421831416,19.7594574398231,19.6812203896464
"L-kynurenine/Formyl-5-hydroxykynurenamine",20.932728372461,20.9683460407681,20.7496268044102,20.7308807615896,20.733209189679,21.1015660787971,20.4070191187418,20.0895477327146,19.7550580010389,19.5228411942191,19.7461947319799,20.4042983376516,20.4106037180181,20.304571184073,20.5772820100949
"methyl indole-3-acetate",16.8334566812097,17.3526231692877,16.9577693853769,17.0253144369168,16.4068986771325,17.4211454633887,16.7658482662072,15.8875555185472,15.7936953289527,15.0305600249221,16.1337219279599,15.2192281272264,16.0360073066026,16.1781447327617,16.0640474541169
"sphingosine/(2S)-1-hydroxy-3-oxooctadecan-2-aminium",22.8404335627933,23.0114734810576,23.3133965436286,22.3603075521674,23.4218041482642,22.938011708299,24.2769734469959,23.65778473266,23.7536509047505,22.9944944429865,22.9136385931698,22.5046347318366,22.8837731703278,21.9687844764322,23.0569547342632
"3-oxo-10(R)-hydroxy-octadeca-6E8E12Z-trienoate/3-oxo-10(S)-hydroxy-octadeca-6E8E12Z-trienoate",20.2906458364011,20.2481293065969,19.6905396206279,20.6907010538646,20.1226856591278,19.8036036956946,20.3150964406811,19.7957357845065,20.5804592782543,19.9381825948333,20.563326727104,20.2103620628482,20.4009624016164,20.4718615517903,19.9429820666685
"C18H32O4(3)",20.3510604406179,20.4797713282569,18.6886958773426,20.172963641177,19.8582717192756,20.3307408895026,20.3762659684839,20.0676269432364,20.2024825250509,18.8180612652226,21.2108450145828,19.8697937339926,20.1776061334212,20.5714576525403,20.0910059608253
"C20H28O(5)",15.8131767106284,16.0438788889213,14.3750403140196,16.3695229707333,16.615425795344,15.0597981471559,15.7325850502341,17.5872229089866,11.7367224006582,15.011038911664,17.4908453469418,18.3628949221656,16.9079628844565,18.675326677242,18.4205672350077
"C20H28O2(7)",18.5770248907918,19.1036252064116,16.9099864243006,18.964602523775,18.9690601888003,18.9308687069294,18.5764379885792,19.3452809478766,16.4059911800691,17.897455630413,19.5355437417577,20.0774948234564,19.4462021759605,20.1259719216133,19.5177112080623
"C27H44O2(5)",22.6389682787516,21.1502552574796,22.6304803819805,21.1808458817213,23.3004497444863,21.1669926148438,21.4934401855448,23.8338565548207,23.7749184718577,20.8898757615367,23.1421911387617,24.5128938706488,24.7387672596598,24.2119516327012,25.0354613320823
"5-guanidino-2-oxopentanoic acid",24.3771039466563,24.8069015001224,24.9697387185808,24.7383349439601,23.8900785476382,24.4125345190214,24.5689431481912,24.6472777445959,24.0337929578363,23.6761233764763,24.2216578224817,24.6863599174679,24.6987441829498,24.3919453779752,24.9826476362764
"L-serine",26.4296190520651,26.4278339130605,26.4079552654844,26.2546901298776,26.0161409256661,26.1843239135929,25.9904574800196,25.8489783143765,25.8573298658879,25.8814444399909,25.9003976270409,25.9070205536046,25.9201306261229,25.9177812660237,25.9476281190377
"L-asparagine",27.627019306201,27.6271101022098,27.5226181954792,27.4230780036207,27.4525133662001,27.6335619489411,27.3246809942536,27.5535611601732,27.4830976565104,27.4932748770142,27.5048866083481,28.082004794134,28.1097633293911,28.0686946893054,28.0842183282744
"choline",31.8198090358621,31.8345168053088,31.7796917014768,31.6973925533456,31.4409098237367,31.5541373677478,31.4324630669624,30.890450135344,30.8368626326031,30.7931113670487,30.7838837371551,32.1041957864598,32.1652993976205,32.1517621639949,32.1512721239159
"L-methionine",26.1280569099672,26.1296741692141,25.982159294067,25.9142289830484,25.754037453913,26.1030316643581,25.5636688456376,25.6296907563896,25.2034267500381,25.0188358506161,25.2277770576564,25.4831090977943,25.4023217531506,25.4449776225193,25.526462729829
"L-histidine",21.3770826867023,21.2742411900035,21.2705381818651,21.0489276888836,21.3050139071875,21.6350976507452,21.2226352759738,20.8040350320026,20.8334141666637,20.8467883393047,20.7010784690872,19.7562250799885,19.7005603282896,18.0060574659781,19.4628736923152
"L-phenylalanine",29.2971942611001,29.2540998693249,29.1652884859417,29.1466178711348,28.8282643270645,29.3122677122655,28.6576239405488,28.385367497668,27.9675076163201,27.8332408734326,27.9771900791495,28.1745161452317,28.1520033953821,28.1502943662313,28.3747256084472
"Biotin",21.5220678223883,21.3854748902926,21.6184803822244,21.0288789770334,21.6060066935136,22.0779306942053,21.9549521028447,21.5476966096712,21.277841322668,21.3335020344823,20.8718012149724,22.2798699478516,22.5791159363884,22.3952980625402,22.4771616663852
"S-Adenosyl-L-homocysteine",22.3523541569618,21.9191987770315,22.3286289218355,20.7184479175725,21.3444190237659,21.4223197045428,20.8360028707955,21.0450950819097,21.2431640794178,21.4398388808093,21.2811788057043,21.6553740584274,21.5341270047055,21.8437556043467,21.7353653962108
"S-adenosyl-L-methionine",24.6026714311995,15.0658035586971,24.5086796836499,24.58831522118,23.2028897043593,23.4702682424381,23.3676665749018,23.1023340165375,22.531773688933,21.8787182498382,22.7762332965605,23.649758674173,23.3142432775881,23.1817262902279,23.7819657596415
"Riboflavin",22.1405945903143,22.2830059087468,22.0118527299239,21.9083555103332,21.1488811761758,21.8656667732658,21.3538581193146,21.6513820795156,21.1301546847691,20.9428001987238,21.1794926919748,20.9257371273272,20.8225655011503,20.4515093111147,20.9814053998188
"Folate",17.5967623038543,16.8444905870516,17.4894567124303,17.0477625029398,17.1462779854875,17.5782853509409,13.4454954916523,16.6547397157111,14.3859756121779,14.7611188162101,16.2482808770607,14.8504837865608,14.8704667334745,15.5322695899251,15.4445361104523
"Coenzyme A",20.4046505120732,17.4209499880655,16.6738782033328,14.8235793591425,21.5651848038583,21.0126928987036,16.4778670367187,13.443627370178,17.6334225325368,17.6184285424202,16.4765601602153,9.96578428466209,9.96578428466209,17.4637818204687,9.96578428466209
"L-threonine",25.6570696718815,25.6003874725323,25.6576750628047,25.5403783278813,25.3515745571723,25.6358397206515,25.328717558453,25.2393115622954,25.0388124344804,25.0435135329758,25.1801583623839,25.9400054598345,26.0358853326015,25.9986409742618,26.0243551047768
"glycine betaine",31.0796258789962,31.1278259913213,30.9925735342543,31.0070991053841,30.7347817857324,30.8192054062499,30.6605425372195,30.8063423237312,30.7326965854491,30.6768962124731,30.7351961788245,30.8590803110951,30.802659588553,30.8703078304227,30.88120917136
"L-glutamine",30.1255361632628,30.0364782366825,29.9934934156942,29.9387781973285,29.487316517556,29.9043780944096,29.3948716486962,30.3033629331149,30.1002597782842,30.1383144207196,30.2159420458081,29.0533643512582,29.1696345869129,29.1644434310148,29.068523785014
"L-tyrosine",25.8696515788987,25.8681407526747,25.7512285921706,25.6321654705149,25.5421056515078,25.7355978556832,25.3470767083923,25.357559235254,25.1229944915036,24.9268046270335,24.9946450122727,25.1757433510053,25.0876439272117,25.0256199602732,25.1393286158675
"L-alanine",26.9219716362666,26.9592719530629,26.9661007277512,26.888188324124,26.9284781173785,26.9555052544501,27.0497753798153,26.492469059414,26.5571906436891,26.6249793212406,26.5843088888373,26.2024010377603,26.3135166310527,26.2309523274912,26.2451863188961
"L-proline",31.4598659672537,31.5307909139301,31.4592910809574,31.4346288782877,31.3606354465557,31.1899444452427,31.2639884240751,29.8752976442767,29.9821064452475,29.9964694736104,29.9217183426323,30.5500462818117,30.572575860619,30.553450730318,30.5188683967129
"inosine",22.3456621041139,22.1535425294551,22.0074968246094,21.9075951935651,23.0573082004539,23.1047436034385,22.9162420672739,22.0951413086763,21.1415704983341,21.0960010568115,22.1837553809945,25.587086591985,25.2831237191581,25.8113890174632,25.9291744567034
" adenosine ",20.1567149035484,21.5001184181989,23.7524918816561,20.964062764516,21.5054125061025,20.5574921482037,23.5569265261566,24.351989558234,28.2997865088096,25.9724939558856,24.0602862902699,26.4669755775016,27.9725415363272,22.8776912440627,26.9047928205255
"2-deoxycytidine",20.909445492244,21.2466068894072,20.9001875987436,21.1703430063977,20.1122901652096,20.7468830361374,20.4526400527344,20.3324754242687,19.911048921627,20.2938740591838,20.0907812288742,17.9876834286756,17.9482773512476,18.0117341672446,18.0057574000896
"adenine",26.1818267028322,27.4658036958587,27.2406067484597,27.1181215710862,24.9078962756369,25.9091866261804,26.8505171520053,26.5926326420751,26.5460844904161,26.1696249602685,26.5211917369081,26.8883868707654,26.784500975851,25.7968029719829,27.0363646795051
"Guanine",26.0032419695358,25.9719567471316,26.090175880157,25.6408135898498,26.2245100504614,26.6582468324161,26.6005131119167,25.7093545771404,25.3977820382427,25.8628769778627,25.1876903252948,26.6010678223097,26.6439688064983,26.4649202453804,26.6746323109058
"cytosine",24.7044117219264,24.9855668279778,24.657525033359,24.9276952737879,24.0998698370383,24.5127986925196,24.2856415071427,24.2145357645944,24.0223460031351,24.3694263394959,24.2671656782208,23.447922160123,23.0786762683059,23.3608392991488,23.2334808522122
"thymine/imidazol-4-ylacetate",24.4988661553688,24.5070794184978,24.20064044354,24.2807814018266,23.6922055173457,23.7083867810456,23.2533939904441,22.988233271279,22.5217510693663,22.5288052041854,22.5972292005894,21.4917902148001,22.2057176252927,21.3056482752756,21.6061512183712
"(R)-carnitine",29.95900510786,29.9719864666716,29.9297298709796,29.9326979686886,29.5241417528835,29.5377560457905,29.4568981849719,29.8928059872933,29.9741334955875,30.0573989584657,30.0446722940197,29.258341999111,29.2854662064548,29.3370820691561,29.2599883562482
"O-acetylcarnitine",27.5360708597133,27.6092751706341,27.4788877215758,27.547802316888,26.2599673774398,26.171354980268,26.2130448292488,27.5916130966987,27.7933290578751,27.8362940226811,27.662751330179,27.7182063055212,27.8550378360233,27.7134990941776,27.6817027761643
"propionyl-carnitine",25.227859169847,25.1915671345917,25.0901758745024,25.0458339060976,24.0114920133776,24.1754951381718,23.7769707893318,24.8082993548397,24.621489671904,24.5715946974177,24.5264845323646,25.3090178555737,25.1003722945486,25.2114296404713,25.1609291112534
"butyryl carnitine",27.6234087615246,27.6602110427117,27.4627529091393,27.4949296064042,26.4837969040145,26.656902031909,26.4182955004072,26.5218758829302,26.4748413736308,26.4994360181925,26.5225272195003,24.3828826789808,24.4454576370367,24.4654214054937,24.4258589171194
"3-Hydroxybutyrylcarnitine",23.2482858502238,23.2984020176766,23.1653103090633,23.1766465879997,21.741455742871,21.6616119197161,21.5524528268479,22.4520863735251,22.4869016137489,22.4584813623968,22.5037798037856,22.4059713932159,22.3555238383924,22.3727598212451,22.3728864123244
"succinyl carnitine",19.3562186637322,20.0170998260599,20.0325647923847,19.8330982124177,19.4864646216817,19.5748199099636,18.4781487208809,19.9583045722941,19.1247558053978,19.3826650323698,19.5788353072582,18.3591915480646,18.8987223469087,18.1694162907312,18.6725738884862
"tiglyl carnitine",20.662888425041,20.876006476066,20.7409845381648,20.9267247669006,19.5339332178362,19.8498930871626,19.8283412225153,20.5154251696721,20.3474794256571,19.9841200356585,20.2584688683733,20.6006300652573,20.6194659895735,20.4004733220726,20.6496587124217
"3-hydroxy-isovaleryl carnitine",22.3354241685531,22.4069946803899,22.2568557276413,22.2748664082995,21.7256992910295,21.606229787654,21.6205207166172,22.0394433489283,22.2821457827782,22.2137720258072,22.1952292069163,22.2444740918845,22.2722708493115,22.2380931596789,22.1745911433495
"glutaryl carnitine",22.3266772274387,22.3130671398792,22.2422747381232,22.2725489516735,21.9785635145988,22.6496093708373,21.5512650072606,21.8095763373134,20.462897667888,20.6738871086184,20.8894116374752,17.2762270500293,18.282423343221,17.9877614739722,18.1283096494238
"octenoyl carnitine",17.9274282855652,18.066905201663,17.4998933757399,18.1754394234014,16.8972349886043,16.451474894809,15.0169665524689,17.928008167164,17.8518816165981,18.0544989798267,18.4194991879849,17.9774627981943,17.6668035515386,17.7882113264798,18.1077146891011
"octanoyl carnitine/L-Octanoylcarnitine",20.2595209592495,20.277449547532,20.1778686677934,20.2345379274784,19.2346100171041,19.2190484130106,18.7844269006925,20.0948340904273,20.29688233172,20.2160294320249,20.3053167661908,21.1129596416863,21.1723703849239,21.1663910643904,21.3065266573543
"decenoyl carnitine",14.1568618234024,15.9619602721405,14.5920896592216,15.5603819483049,12.9562915679695,14.4114116801448,12.9946228562156,15.0848263217473,13.3437482734782,12.4274684205055,14.669028426926,15.8484167949759,14.4611509665547,16.0475416476936,15.7157058291043
"decanoyl carnitine",19.4706763941301,19.6273661144689,19.359544305729,19.4324085234704,18.2613711870009,18.0830433261348,17.676107827092,19.2437296245618,19.1634957201264,19.1449262241143,19.1967704885881,20.1017857119382,19.6261074551944,20.0544375992503,20.1206690408891
"tetradecenoyl carnitine",22.8237331617836,20.9533834740298,22.9084268064623,20.561737218077,20.6425649918111,22.1308210408235,22.657611053396,20.8552404003029,22.969725019957,22.7689102791308,22.1184886246374,21.7235164834607,22.35946352171,21.6373465798871,22.2156171717614
"pendtadenoyl carnitine",20.5825920368055,20.7163786826926,20.3947964364499,20.5048120256258,20.0419776173579,19.9224056574458,19.6133752980527,20.8812208539465,20.7230960163229,20.6166873409879,20.532977109396,21.7376109892788,21.6231798730403,21.5941214404277,21.7756165307003
"L-palmitoylcarnitine",25.584381089961,25.8345530953938,25.7153825982084,25.410241887724,25.3478980054105,25.399357697436,24.9921334741452,26.2892192486213,26.1871304646478,26.0529551024828,25.8892431026545,27.262796629183,27.1804729510132,27.1501037829344,27.4150152797554
"3-hydroxyhexadecenoylcarnitine",23.6687586391124,22.0603467627698,23.8826116103575,21.7627941872808,21.6835608469074,23.2343652725817,23.4033852613533,22.0267306845591,23.9816979894921,23.9225396141282,23.1341674161998,23.1049903705289,23.5067867635097,22.8318329818404,23.3125006969802
"3-hydroxyhexadecanoylcarnitine",20.1259162843095,20.3597450634732,20.1547996377509,20.0200873307462,17.9611291233204,18.2018572741589,17.7250299511349,19.2919000863444,18.9657779897641,18.8869679646104,18.9483075981434,19.9230238111231,19.6575163023505,19.7037292568592,19.8350741707002
"heptadecanoyl carnitine",20.1675894569215,20.2872339194502,20.0659445139032,20.125278070203,19.9380392164855,20.0870002459358,19.6063236470664,20.9389569698448,20.7795969912081,20.6666207075996,20.6819597925636,21.6835211266002,21.5545827243399,21.5831554071278,21.9382519049131
"stearoylcarnitine",21.6172357084803,21.8679221388421,21.7099004134896,21.501250939854,22.2940176598308,22.413337784578,22.105890594757,23.4554357222053,23.2811077454542,23.0862374108228,23.1097526004302,23.9299872034901,24.08279104855,23.99687392662,24.3953187412739
"tetradecanoyl carnitine(myristoyl carnitine)",24.4607338980874,24.7195187559276,24.5101782536891,24.350555345026,23.7854671316308,23.7413010876056,23.3289639245812,24.8065991360381,24.7196536205764,24.6225988458711,24.4616823282475,25.2212270315667,25.0247277440045,25.0332850769369,25.3117105152399
"trans-Hexadec-2-enoyl carnitine",23.8927096272157,24.1122929356902,23.9328404096713,23.7479346284003,23.0289628780367,23.0263381342858,22.5742640827496,23.8848276007321,23.7003531632912,23.6947016682778,23.4920303746319,24.3387097971631,24.0355646953083,24.0714023602574,24.3599244644418
"alpha-linolenyl carnitine/gamma-linolenyl carnitine",15.8874933325591,16.8463528984063,16.0753382074098,16.2935992261513,15.5302790348615,15.6015102686118,15.1992327067116,16.6767816510634,16.1618221167193,16.0128619425226,16.2109233939185,17.2485485390953,16.6276282533172,16.7708127121996,17.5070181528443
"Linoleyl carnitine/Linoelaidyl carnitine",19.9413643048488,20.2411151185917,19.9576074567204,19.9772064920496,19.4402819599513,19.4369149008177,18.8030836338204,20.0602707745593,20.0321272944449,20.0504652832469,19.7112087041738,21.2508461850358,20.8605725542538,20.9270457999955,21.3485528733841
