"","C2_B6.1_Tfh_007","C2_B6.2_Tfh_008","C2_B6.4_Tfh_009","C2_B6.6_Tfh_010","C2_B6.7_Tfh_011","C2_B6.8_Tfh_012","C2_B6.1_Tn_001","C2_B6.2_Tn_002","C2_B6.4_Tn_003","C2_B6.6_Tn_004","C2_B6.7_Tn_005","C2_B6.8_Tn_006","C1_B6.1_Tfh_004","C1_B6.1_Tn_001","C1_B6.2_Tfh_005","C1_B6.2_Tn_002","C1_B6.3_Tfh_006","C1_B6.3_Tn_003","C1_TC.1_Tfh_010","C1_TC.1_Tn_007","C1_TC.2_Tfh_011","C1_TC.2_Tn_008","C1_TC.2_Tn_009","C1_TC.3_Tfh_012","C2_TC.1_Tfh_018","C2_TC.2_Tfh_019","C2_TC.3_Tfh_020","C2_TC.4_Tfh_021","C2_TC.1_Tn_013","C2_TC.2_Tn_014","C2_TC.3_Tn_015","C2_TC.4_Tn_016"
"MID_35",1.4884266460082,-0.585298624201556,0.0714819072909369,-0.0503711073696927,-0.160785342187855,0.295664373647566,2.79568291223231,0.901043406588205,-0.18339647359045,-1.52394180691477,0.737996381701088,1.04785201189212,-0.034175521031619,0.213053301041279,0.862136258180735,1.05151767002737,0.380575506921649,-0.809986417605354,0.650686251070155,-1.22948881721513,-0.143945151642552,-1.83231394023292,-2.02183678781245,-0.578761602647503,0.163303800906385,0.0506646649227249,0.361926027164033,0.324253032608106,0.0921466410198153,-0.240730226655575,-1.6547272503988,-0.438651723716457
"MID_36",1.0066126044557,-0.315005171293701,0.197496601230402,0.274063831905922,-0.847699565001761,0.632625687869246,-0.39605348362497,0.378451795450977,-0.422528362385668,-0.828188352253453,-0.986870193409374,-1.06650967171451,-2.17419696959879,0.577800188386679,0.621141068566909,0.646671087296736,-0.0497759812791522,-3.28889992096148,1.72500755135169,-0.250414419565599,0.473682843234142,0.251713195738587,-0.37749260449989,0.426290551452133,0.601261301091886,0.723420536298565,0.44316592225371,1.02076837083382,0.829898274739764,0.0533201900792769,1.11417276834865,-0.993929674996461
"MID_37",1.11347079535021,0.455099538811029,0.246981113261946,0.492610219224791,0.855518105220394,0.144475003031264,1.18739656228297,1.06374850052418,-0.323534246459018,-0.757578689999208,0.0376422247927216,-0.0869030693309767,-1.68541780609917,-0.907351294051649,-1.0755446299726,-0.947502388379311,-0.688419835851451,0.263904124661175,-0.0357175118948158,2.11737361314403,-1.99791626999598,-0.93937741384941,-1.69945951062773,-0.031537190509506,1.11527812787671,0.155442117940712,0.166322076049006,2.28862653589298,0.151796165879118,-0.223922747617449,-0.381576064100835,-0.07392615520414
"MID_38",0.580271186179102,1.65222313701508,0.893988630987177,1.0600646909891,0.438768086540619,1.08839363236427,0.658290796798203,1.24414883261194,0.633858060932165,0.88761200987819,0.941837752497635,0.987711273145702,-0.890108854838282,-1.5913855901227,-0.134574610497026,-1.31847377632012,-1.10102267921123,-1.49678236653565,0.969634436732032,-1.95504248367436,-0.728951782041537,-1.31847377632012,-1.60001652263602,-0.810038791269772,0.243102354627527,-0.176664869005224,0.372204272158686,0.104205514121034,0.620806254916239,-0.0935956776757815,0.211098635969916,-0.373087778316806
"MID_39",0.951141849708234,-0.952288709455921,-0.32443241709766,0.244359171704828,-0.119684026881576,0.838771569423059,0.355403719204984,1.44279805513499,0.698067813645451,-0.331446475177326,0.334131203197435,0.119259914508488,-2.94592648528154,-0.248584945926042,-0.439161420028947,-0.359706903341371,-0.402723414584406,-0.815640841110765,0.548714857181311,-1.62739916580684,-0.686268751363337,-1.33981298811475,-1.76913386486225,0.116340551469499,0.568196880843223,0.845272784457192,0.224882723953682,1.14997462632159,1.33376355539157,0.781687097500181,1.49139030716695,0.318053728220062
"MID_40",1.30321717670777,-0.168491540316033,1.21988263028221,1.33015002706033,-0.140876536326334,0.399358418580597,1.02506672365967,0.811353052692072,1.04877520940451,0.325914453240445,0.552890144574947,0.768339458863453,0.0198905236190722,-0.772959584098963,-0.738850974800253,-0.884552346591107,-1.05706217332552,-0.456998052197617,-1.56850928497083,-1.76329111007405,-2.28506106403291,-1.34066830288147,-0.878471329885118,-1.15100162632616,1.11119247067082,0.287955504903711,0.229861464430014,1.16550461028756,1.10139543476025,0.117126707059772,0.362796573473523,0.0261233415556338
"MID_41",0.0139397499821476,-1.74881596478246,-0.865382077542995,-0.372208653734096,-0.538665877950017,-0.48775060969618,-0.943608631899403,-0.0589325811933356,-0.643601008426679,-1.54376172602263,-1.28387763280697,-1.337393638064,-1.77728026600563,1.0750768602267,0.759263802300263,0.781817486749258,1.00342936274509,0.279231360707715,1.23577519809692,-0.356835421448027,2.36917570405023,1.09992718080775,-0.459540135802443,1.37679857282103,0.473277581806573,0.801822518537981,-0.184293362506523,0.541978207343623,0.375023683902593,-0.470172458762345,0.81570123959855,0.0698815369672723
"MID_42",0.613116043883187,0.255515382951118,0.561925225715675,0.661740253706852,0.445722954608609,0.517710611125291,0.622597428310405,0.53401954526448,0.703788915791938,0.678813157538814,0.533582901783061,0.468210503971743,-1.65499842585461,0.403458864581255,0.452484562173186,-1.95795053624261,-2.09594599378134,0.230829293846336,0.0900106951027318,-1.89268402559146,0.303386644145354,-2.29849407861533,-2.14748877261175,-0.0586860974878802,0.493783254137099,0.501078706892702,0.565717032235823,0.825426063542038,0.61707963650424,0.258550744829651,0.386459717790228,0.381239789753187
"MID_43",0.165516713307043,-0.936559070356481,-0.49188818059879,0.805745973135242,-0.533198913094329,0.0555668701396459,0.481311942606951,0.337062966303444,-0.134765992053601,0.248493386072207,0.52783922198915,-0.348493046173563,0.0216492328552482,0.791764472139388,-0.389535510625963,0.45355898620192,-1.62522348161715,0.280802775109294,-1.08652471469337,0.538919844482758,-2.62650704881597,0.966757845867647,0.100615325248756,-0.653857109003625,-0.681620666530231,-0.631902986585175,3.66252164659608,0.0376775282379819,-0.11109649740476,-0.0561706885779959,0.369780087974535,0.461759087863752
"MID_44",1.48599045545377,-1.61920225778141,-0.839863818038936,1.05414309114087,-0.560978600280503,0.192246243324332,0.6235759596351,0.0769091010562027,-0.790380082073089,1.48781518696488,-1.74956056930171,1.08523382928134,-0.909212318144427,0.41451530104636,-0.534212345649175,0.708187711763196,0.742243054877647,-1.18556696829583,0.746964492363059,0.782118026242028,-1.71318767781402,0.86538489063802,0.184352453448115,0.34578854465611,-0.704842848585114,0.00546156526550602,-0.254370782528615,-1.49751637041746,-0.11604268092474,2.11010693726691,0.237910423086225,-0.674009947674648
"MID_45",1.30737059521059,1.14985360149033,0.794187829073353,1.23233399619834,0.851985633028755,0.623939554183853,0.544598495587921,1.3987184257222,0.462185336543,0.670582968929041,0.648285720328165,0.816637429439463,-0.258680036205943,-1.0731368910378,-0.481302603698058,-1.49690343959778,-0.668618772412526,-2.35567312784436,-0.832544709655956,-0.886219815140674,-1.20303062334663,-1.47025417340142,-1.56027241660943,-1.27641640923038,0.504936548650395,0.195022149045204,0.569243732185805,0.909668036881859,0.622263470711893,0.156882786919413,0.0363942948759019,0.0679624131754877
"MID_46",0.775952605576813,0.521018401335318,0.99171995986703,0.233876942348289,-0.514000972139911,0.837243054368562,1.36945704207427,1.73285297439445,1.40344502747917,0.17801057185154,0.429993254538811,0.206146914702219,-0.751640663846404,-0.919771706160907,-1.1601188654214,0.0984399359874989,-0.463860498369335,0.288163838057018,-2.04848141914995,-1.71729369242164,-0.858021335812489,-0.683859354979088,-1.32332887100935,-0.810012059111177,0.755079888716446,-0.845906020895434,0.822102862577523,0.17801057185154,1.3656431956477,0.786304496115963,0.641613153556798,-1.51877923172986
"MID_47",0.470805450171168,0.40579149190784,1.1312276978957,-1.76834377451846,-0.544665631158844,-1.39600532994823,0.361191153830435,0.121162277572336,-0.243884416389941,-1.08433821215817,-0.775069753967187,0.594572785653506,1.02250144421934,0.634114972112775,1.24837728133585,1.08538340882289,0.614445793540165,1.10078693018634,0.554198071245649,0.268752628721843,0.383620977936571,0.990269961153266,0.22080692895973,0.146563021094415,-0.508819202442822,-1.34041511595261,-1.18270480411842,1.38541614452183,0.838123661247649,-2.06396286477217,-1.76834377451846,-0.901559202183991
