X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2310068J16Rik,0.713047087,1.154508951,2.172200032,0.531492926,0.595077242,NA
2410002F23Rik,1023.22954,-0.058895221,0.066399821,-0.88697862,0.375090411,0.536643427
2410003L11Rik,3.587099382,2.524700004,1.028646013,2.454391474,0.014112325,0.040699578
2410004B18Rik,307.5542745,-0.059429153,0.108327039,-0.548608673,0.583274032,0.72337439
2410004P03Rik,13.86849673,-0.615902042,0.516914037,-1.191498002,0.233458141,0.381965659
2410006H16Rik,762.2615392,-0.14550443,0.11594429,-1.254951235,0.209496463,0.352290669
2410015M20Rik,628.2628368,-0.562943903,0.105941518,-5.313723228,1.07E-07,1.38E-06
2410016O06Rik,449.5732982,-0.562397169,0.091446269,-6.150028609,7.75E-10,1.63E-08
2410017I17Rik,0.318990878,2.094134794,3.523355868,0.594358013,0.552272685,NA
2410018L13Rik,11.75952696,5.223592409,0.989729247,5.277799386,1.31E-07,1.64E-06
2410022M11Rik,86.1116614,0.192667788,0.201720089,0.955124442,0.33951477,0.499829931
2410080I02Rik,0.268794282,-1.251698034,3.777744523,-0.331334749,0.740391646,NA
2410089E03Rik,1024.185262,0.246156851,0.108700184,2.264548608,0.023540394,0.062392633
2410127L17Rik,63.91790779,-0.066467449,0.221751453,-0.299738504,0.764376626,0.855172893
2410131K14Rik,442.8745076,0.015767018,0.090360017,0.174491092,0.861479531,0.917726939
2500002B13Rik,11.4022108,0.038367797,0.571075288,0.067185182,0.946434282,0.970282693
2500004C02Rik,46.39787887,-0.073733918,0.274165503,-0.268939446,0.787976281,0.870361176
2510002D24Rik,509.8039982,0.056543554,0.110682247,0.510863808,0.609446425,0.74353896
2510009E07Rik,230.1591021,-0.453648426,0.165780684,-2.736437168,0.006210845,0.020375774
2510039O18Rik,1721.613247,-0.233560747,0.070107251,-3.331477765,0.000863862,0.003780555
2510046G10Rik,16.10484926,-0.47414183,0.462691962,-1.0247462,0.305482958,0.463970106
2600006K01Rik,0.817723085,-2.853618569,2.349510773,-1.214558623,0.224534478,NA
2600014E21Rik,1.729843511,-3.940266623,1.901501926,-2.072186501,0.038248052,0.092231318
2610001J05Rik,471.7901329,-0.247093788,0.104118126,-2.373206251,0.017634414,0.048864005
2610002J02Rik,908.2155799,-0.177092588,0.085656091,-2.067483893,0.03868858,0.09309959
2610002M06Rik,930.655377,-0.226318959,0.069772446,-3.243672429,0.001179994,0.004929448
2610005L07Rik,73.48284886,0.762235717,0.26148274,2.915051737,0.003556296,0.012699643
2610008E11Rik,861.2929362,0.175554009,0.08098731,2.167673049,0.030183571,0.076361364
2610015P09Rik,201.3375783,0.426383376,0.132566107,3.216383032,0.001298174,0.00534026
2610020C07Rik,11.76838231,-0.408989371,0.53018342,-0.771411092,0.440463302,0.599225856
2610020H08Rik,300.5293004,0.763136736,0.123511885,6.178650241,6.47E-10,1.40E-08
2610021A01Rik,625.3281783,0.074502689,0.09382525,0.794057986,0.427161675,0.586559165
2610024D14Rik,1.606549349,1.41714057,1.370658891,1.033911923,0.301177341,0.459452653
2610034B18Rik,0.697106191,-1.272516908,2.495162566,-0.509993587,0.610055954,NA
2610035D17Rik,795.3825637,-0.218877357,0.145670831,-1.502547593,0.132955746,0.249153023
2610037D02Rik,43.29616392,0.676028109,0.290143142,2.329981346,0.019807137,0.053733686
2610042L04Rik,27.64876363,0.005491444,0.467186447,0.011754289,0.99062165,0.995251308
2610044O15Rik8,402.7371054,-0.415230365,0.09895495,-4.196155583,2.71E-05,0.000182612
2610204G07Rik,193.2001153,0.369197644,0.157300711,2.34708185,0.018921098,0.05174434
2610206C17Rik,3.516240073,-0.23313793,0.894294053,-0.260694935,0.794327772,0.874475169
2610301B20Rik,335.4845361,-0.202238471,0.126658647,-1.596720601,0.110328001,0.215905751
2610305D13Rik,0.318990878,2.094134794,3.523355868,0.594358013,0.552272685,NA
2610306M01Rik,32.88727439,-0.294960074,0.318609781,-0.925772187,0.354564384,0.515105957
2610307P16Rik,3.853552001,-0.144079864,0.879396962,-0.163839392,0.86985758,0.922512959
2610318N02Rik,33.17651378,0.075280512,0.297196462,0.25330218,0.800034712,0.878084186
2610507B11Rik,4825.571964,0.130949151,0.062676606,2.089282745,0.036682279,0.089226558
2610507I01Rik,120.699111,0.1001246,0.171924503,0.582375393,0.560313853,0.704288303
2610509F24Rik,0.430605131,1.276662015,2.774252408,0.460182358,0.645385333,NA
2610524H06Rik,162.7798448,-0.530712833,0.156536836,-3.39033831,0.000698064,0.003135179
2610528A11Rik,1.317366426,0.328937118,1.53140592,0.214794206,0.829927771,NA
2700012I20Rik,5.328279756,-0.348075224,0.757068094,-0.459767392,0.645683191,0.771769707
2700016F22Rik,2.829910328,0.304262308,1.021447038,0.297873797,0.765799488,0.85592203
2700029M09Rik,523.511746,0.135073094,0.094995127,1.421894978,0.155056741,0.280395889
2700038G22Rik,29.03371899,-0.643143533,0.404684452,-1.589246955,0.112004649,0.21848804
2700046G09Rik,5.266498388,0.05912531,0.810851207,0.072917583,0.941871702,0.967734759
2700049A03Rik,373.3132487,-0.183063689,0.113050441,-1.619309819,0.105380619,0.208221946
2700060E02Rik,1160.418206,-0.40230159,0.088578754,-4.541739094,5.58E-06,4.54E-05
2700062C07Rik,234.2611842,-0.021634432,0.144474466,-0.149745714,0.880965241,0.929431403
2700081O15Rik,22.17471867,1.001029836,0.442894165,2.260201003,0.023808779,0.062988533
2700094K13Rik,257.9598197,-0.616960376,0.135846489,-4.541599714,5.58E-06,4.54E-05
2700097O09Rik,303.9403261,0.470079917,0.114556728,4.103468436,4.07E-05,0.000260652
2700099C18Rik,39.01116753,0.513228166,0.302339134,1.697524763,0.089597493,0.183344086
2810001G20Rik,98.31291344,-0.907979497,0.215128747,-4.220633035,2.44E-05,0.000166186
2810002D19Rik,104.2001082,-1.501813993,0.197904291,-7.588587309,3.23E-14,1.48E-12
2810004N23Rik,321.723158,-0.203545562,0.111279999,-1.829129797,0.067380166,0.1454585
2810006K23Rik,185.474165,-0.296645972,0.165333191,-1.794231215,0.072776272,0.154939608
2810013P06Rik,232.6343891,0.05961161,0.137526456,0.43345558,0.66468383,0.785075699
2810021J22Rik,420.7821093,0.107663389,0.110381043,0.975379343,0.329372126,0.489138516
2810025M15Rik,1.064122479,-2.072833357,2.32237867,-0.892547535,0.372099526,NA
2810029C07Rik,18.12802538,-0.541604842,0.466025745,-1.162177946,0.245163191,0.395703763
2810030D12Rik,0.695648841,-0.018319384,2.209441424,-0.00829141,0.993384488,NA
2810039B14Rik,131.2858218,0.148546343,0.173174879,0.857782283,0.391012695,0.551928123
2810402E24Rik,92.70528634,-0.089510225,0.189654985,-0.471963471,0.636952862,0.764784143
2810403A07Rik,2201.331267,0.060765464,0.065012722,0.93467035,0.349958212,0.51041856
2810403D21Rik,51.44726802,-1.040056757,0.270141337,-3.850046682,0.000118095,0.000661733
2810405F17Rik,10.40324302,-0.371330291,0.599139455,-0.619772723,0.535407429,0.684502241
2810407A14Rik,0.537962461,-0.854804607,2.651434159,-0.322393299,0.74715476,NA
2810408A11Rik,27.02861546,-0.073589683,0.358365091,-0.205348357,0.837299966,0.90291268
2810408I11Rik,4.259747912,0.016166022,0.816604233,0.019796642,0.984205597,0.991590398
2810410L24Rik,0.468523098,1.432742333,3.155327406,0.454070893,0.649777802,NA
2810414N06Rik,18.84497936,-2.770223323,0.581791381,-4.761540672,1.92E-06,1.76E-05
2810417H13Rik,64.10537584,-0.8017763,0.283751696,-2.825626463,0.004718826,0.016136517
2810425M01Rik,0.531874291,-2.238744698,3.03679911,-0.737205398,0.460997451,NA
2810428I15Rik,369.929096,-0.255737688,0.117086777,-2.184172241,0.028949594,0.073792642
2810429I04Rik,46.02503577,0.543276631,0.281068796,1.932895567,0.053249064,0.120034875
2810454H06Rik,42.69735772,1.271603566,0.316031322,4.023663094,5.73E-05,0.000351027
2810455O05Rik,43.55924551,0.003378988,0.269840661,0.012522162,0.990009022,0.994949998
2810459M11Rik,0.864124962,-0.285354638,2.312301396,-0.123407199,0.901784657,NA
2810468N07Rik,17.71810285,0.494575803,0.452085173,1.09398811,0.273960193,0.429756311
2810474O19Rik,3032.621198,0.15949074,0.072208568,2.208750919,0.027191971,0.070119933
2900005J15Rik,68.66991741,0.550555972,0.212990011,2.584891039,0.009740978,0.029789874
2900011O08Rik,0.675736385,-2.580094983,2.16112012,-1.193869308,0.232529095,NA
2900026A02Rik,331.9098607,0.109729559,0.182811495,0.600233364,0.548350721,0.695464514
2900041M22Rik,7.657397793,-0.271334205,0.625896575,-0.433512846,0.664642236,0.785075699
2900052N01Rik,0.44242087,-0.306841025,2.813479481,-0.10906105,0.913154068,NA
2900076A07Rik,162.3139083,-0.192936105,0.183864771,-1.049336984,0.29402305,0.451827538
2900089D17Rik,6.027254582,1.710548148,0.722936758,2.366110355,0.017976085,0.049598369
2900093K20Rik,10.46731255,-1.1681094,0.602403945,-1.93907993,0.052491606,0.118764965
2900097C17Rik,139.9977454,-0.043402457,0.167270504,-0.259474661,0.79526903,0.875148017
3000002C10Rik,53.24652859,-0.189532863,0.248190016,-0.763660304,0.445069703,0.60308082
3010003L21Rik,7.925806884,0.050537768,0.674729244,0.074900812,0.94029363,0.966853537
3010026O09Rik,66.12535126,-0.046214104,0.222740068,-0.207479975,0.83563503,0.901789706
3110001I22Rik,109.2050908,0.224414281,0.191669482,1.170839922,0.241663128,0.391661388
3110002H16Rik,1336.178809,0.382420541,0.097966902,3.903568792,9.48E-05,0.000546514
3110009E18Rik,43.70584407,-0.163666237,0.271146631,-0.603607856,0.546104388,0.694129355
3110021A11Rik,0.529105569,-2.232347323,3.040698362,-0.734156124,0.462853591,NA
3110040N11Rik,291.7366314,-0.212552475,0.123663914,-1.718791424,0.085652358,0.176840714
3110043O21Rik,306.4101726,0.250369219,0.112743866,2.220690376,0.02637194,0.068404503
3110045C21Rik,0.411674526,-1.862356018,3.278558888,-0.568041045,0.570007098,NA
3110052M02Rik,192.2381464,0.170552983,0.130903493,1.302891004,0.192611976,0.331286767
3110053B16Rik,74.76313075,0.306647213,0.237373912,1.291831988,0.196415335,0.336228898
3110056K07Rik,191.1894779,-0.556840848,0.132323131,-4.208189792,2.57E-05,0.000174549
3110057O12Rik,239.3363003,0.181581775,0.131175661,1.384264233,0.166277561,0.296441045
3110062G12Rik,1.071684662,1.95864692,1.942119219,1.008510137,0.313209624,NA
3110062M04Rik,244.0543478,-0.297275653,0.141348233,-2.103143746,0.035453206,0.086901325
3110067C02Rik,5.957080635,-0.788336274,0.73591639,-1.07123076,0.284065684,0.441516062
3110070M22Rik,5.991082315,0.061334839,0.706088307,0.086865677,0.930778282,0.961419448
3110079O15Rik,0.590136741,1.891007935,2.927523335,0.645941199,0.518317437,NA
3110082I17Rik,40.14838405,-0.802337928,0.297095665,-2.700604628,0.006921356,0.022351486
3110083C13Rik,6.955024841,-0.633743802,0.700450864,-0.904765537,0.365589613,0.52722324
3222401L13Rik,13.79316339,-0.308285174,0.491621064,-0.627078856,0.530607546,0.680169609
3300002I08Rik,33.16408314,0.752695705,0.316077001,2.381368151,0.017248464,0.048002781
3300005D01Rik,1.397075873,-0.634923438,1.503405195,-0.422323562,0.672788862,NA
3425401B19Rik,1.629648572,3.614974557,1.660755574,2.176704757,0.029502603,0.074960455
3632454L22Rik,0.279526569,0.429296672,3.727594451,0.115167215,0.908312584,NA
3830403N18Rik,14.26496857,0.60995104,0.709897719,0.859209748,0.390224806,0.551256213
3830406C13Rik,639.2033423,-0.506714304,0.089501359,-5.661526355,1.50E-08,2.41E-07
3830408C21Rik,6.315450894,0.471274534,0.662059155,0.711831458,0.47656915,0.633884786
3830432H09Rik,0.283512112,0.429296836,3.709287843,0.115735649,0.907862052,NA
4430402I18Rik,2.71826788,0.437824251,1.048855839,0.417430341,0.676363666,0.792761882
4631405J19Rik,3.551922238,-1.884540416,1.125937557,-1.673752158,0.094179318,0.190465878
4632404H12Rik,240.7469384,0.004052852,0.134231018,0.030193112,0.975913042,0.986586274
4632411P08Rik,1.716105121,0.559599543,1.785154495,0.313474013,0.753920561,0.847468082
4632415L05Rik,409.4072761,-0.258961727,0.106153046,-2.439512932,0.014707076,0.042056475
4632427E13Rik,50.38934692,1.026781065,0.294554176,3.485881879,0.000490518,0.002303854
4632428C04Rik,2.329296251,1.340088671,1.197476381,1.119094032,0.263100026,0.416747507
4632428N05Rik,8339.123392,-0.065701535,0.071725122,-0.916018451,0.359657218,0.520745155
4632433K11Rik,64.16863736,0.340034725,0.218492074,1.556279453,0.119641655,0.229687171
4731419I09Rik,0.533837992,-2.244034402,2.589888836,-0.866459738,0.386238097,NA
4732414G09Rik,0.831313316,0.567739806,2.05625116,0.276104309,0.782467951,NA
4732419C18Rik,3.174034856,-0.347522224,1.138858701,-0.305149554,0.760252251,0.852417029
4732440D04Rik,98.99499127,0.008967299,0.226672728,0.039560557,0.968443474,0.982650771
4732465J04Rik,10.24428214,0.353967564,0.570054728,0.620936108,0.534641663,0.683798004
4732471J01Rik,8.810619343,-0.062886672,0.581055548,-0.108228331,0.913814572,0.951313215
4732490B19Rik,7.344838389,0.655201389,0.634059126,1.033344308,0.301442799,0.459677152
4732491K20Rik,13.17101081,0.469275106,0.47490531,0.988144576,0.323081847,0.482816912
4831440E17Rik,7.279471896,-0.837633277,0.664197537,-1.261120721,0.207265356,0.349462351
4833407H14Rik,88.23886756,0.593858479,0.208287549,2.851147282,0.004356179,0.015091048
4833412C05Rik,0.977197252,0.166785689,1.791531834,0.093096693,0.925826745,NA
4833412K13Rik,9.475748986,1.369898336,0.574021811,2.386491783,0.017009988,0.04743118
4833413E03Rik,1.392608367,-0.631420245,1.599311252,-0.394807605,0.692984882,NA
4833417C18Rik,6.939702448,0.489617657,0.702365107,0.697098492,0.485741158,0.641844866
4833418N02Rik,13.50479822,0.30939226,0.497899115,0.621395481,0.534339445,0.683576348
4833420G17Rik,1974.062936,0.351489519,0.068331278,5.143903819,2.69E-07,3.06E-06
4833422C13Rik,11.51633145,-3.375065123,0.817044384,-4.130822252,3.61E-05,0.000235376
4833439L19Rik,1153.230265,0.11198762,0.067995988,1.646973935,0.099563404,0.199126807
4833445I07Rik,16.21438629,0.376680307,0.427529049,0.881063656,0.378283367,0.539900575
4921504A21Rik,0.305254899,0.429297661,3.615698908,0.118731585,0.905488013,NA
4921507L20Rik,0.26504371,-1.248859195,3.815876609,-0.327279764,0.743456297,NA
4921507P07Rik,25.65123993,0.055696445,0.339094281,0.164250618,0.869533855,0.92247713
4921513D11Rik,0.891868302,2.62877327,1.936215406,1.357686372,0.174563223,NA
4921514A10Rik,0.299540626,0.429297455,3.639323798,0.117960775,0.906098738,NA
4921517D22Rik,0.411066574,-0.290208405,2.868156745,-0.101182896,0.919405274,NA
4921524J17Rik,387.365497,0.15642535,0.098906689,1.581544697,0.113753548,0.221140344
4921531C22Rik,46.26312211,-0.502299485,0.267973526,-1.874436972,0.060870222,0.133949853
4921536K21Rik,1.906970225,2.332241813,1.542972694,1.511525008,0.130654742,0.245564229
4930402H24Rik,684.4181787,0.720121109,0.098770415,7.290858361,3.08E-13,1.20E-11
4930403P22Rik,1.043377518,0.286181555,2.195010806,0.130378199,0.896267214,NA
4930404I05Rik,0.419696233,-0.290216537,2.851514341,-0.101776285,0.91893425,NA
4930404N11Rik,29.99353231,-0.309287572,0.321167042,-0.963011555,0.335541725,0.495525228
4930405A21Rik,7.581740397,1.863697461,0.711514971,2.61933696,0.008810088,0.027394619
4930405O22Rik,1.115345074,-0.158187961,1.603737452,-0.098637068,0.921426437,NA
4930412L05Rik,0.593411127,0.628354841,2.326566737,0.27007815,0.787100131,NA
4930412M03Rik,12.93406625,0.080025686,0.526323132,0.152046682,0.879150117,0.928468436
4930412O13Rik,6.672049955,0.033435143,0.74215056,0.045051698,0.964066102,0.980523211
4930415F15Rik,4.773536853,0.698717709,0.838011095,0.833780976,0.404404417,0.565164322
4930417H01Rik,0.756767632,1.244839017,2.151555443,0.578576314,0.562875091,NA
4930426D05Rik,0.264061859,-1.245725651,3.801358875,-0.327705353,0.743134456,NA
4930426I24Rik,1.101001142,-0.169439301,1.714990615,-0.098798967,0.921297889,NA
4930426L09Rik,29.43228235,-0.141183953,0.342962114,-0.411660495,0.680588285,0.79608812
4930427A07Rik,143.6837444,-0.092531489,0.204455704,-0.452574747,0.650854986,0.775798076
4930429F24Rik,6.196218778,0.535770143,0.702359633,0.762814544,0.445574006,0.60360992
4930430F08Rik,136.391863,-0.00816091,0.16300451,-0.050065546,0.960070156,0.977834435
4930431P03Rik,943.0010605,0.134729864,0.114623816,1.175408988,0.239831129,0.38950828
4930432K21Rik,29.50712116,-0.519211373,0.328686466,-1.579655468,0.114185789,0.221709695
4930439D14Rik,2.512899823,1.497229045,1.168942481,1.280840649,0.200249643,0.341018325
4930444A19Rik,0.402209682,-1.833990747,3.299141603,-0.555899373,0.578279647,NA
4930447F24Rik,0.401316137,-1.831787559,2.825509228,-0.648303513,0.516788662,NA
4930448K20Rik,0.869750929,-0.307337018,2.076661945,-0.14799569,0.88234617,NA
4930451G09Rik,9.232841089,-0.408106983,0.577374827,-0.706831965,0.479670908,0.636748904
4930452B06Rik,81.78056276,0.704171411,0.282094898,2.496221716,0.012552412,0.036842023
4930453N24Rik,899.3994319,-0.130440432,0.082731297,-1.576675781,0.114870146,0.222685143
4930455G09Rik,0.430605131,1.276662015,2.774252408,0.460182358,0.645385333,NA
4930456G14Rik,10.58543732,-0.238913555,0.538292646,-0.443835815,0.657161292,0.77975455
4930458D05Rik,1.650303843,-0.439610949,1.383711187,-0.317704268,0.750709274,0.845654774
4930465M20Rik,0.54659212,-0.854873076,2.639891123,-0.323828914,0.746067564,NA
4930469K13Rik,5.378026735,-1.361143711,0.790317021,-1.722275588,0.085019608,0.175830983
4930470G03Rik,1.101659717,-0.215063998,2.157453413,-0.099684191,0.920595052,NA
4930471M09Rik,0.283512112,0.429296836,3.709287843,0.115735649,0.907862052,NA
4930479D17Rik,2.184202655,0.792047933,1.18970934,0.665749109,0.505571478,0.659232055
4930480K23Rik,49.90066787,-0.316485136,0.302714156,-1.045491694,0.295795777,0.453731351
4930481A15Rik,428.1167165,0.17488891,0.11783756,1.484152502,0.137768468,0.256240007
4930481B07Rik,15.62957704,-0.039535606,0.431710268,-0.091579027,0.927032515,0.959356834
4930483J18Rik,1.438562023,0.06407971,1.61816054,0.039600342,0.968411755,NA
4930486L24Rik,15.66515715,-0.616671709,0.528839779,-1.166084197,0.243580405,0.393948463
4930500F10Rik,1.51253674,-1.575793798,1.660769916,-0.948833299,0.342705403,0.502744149
4930500M09Rik,0.878594526,2.615636839,1.97691195,1.323092229,0.185804709,NA
4930502E09Rik,0.26504371,-1.248859195,3.815876609,-0.327279764,0.743456297,NA
4930503L19Rik,731.5575337,0.405005285,0.098726814,4.102282552,4.09E-05,0.000261781
4930503O07Rik,0.282530261,0.429296796,3.713762425,0.115596192,0.907972581,NA
4930505N22Rik,0.607235412,1.933688357,2.484247504,0.778379913,0.436345077,NA
4930506C21Rik,2.612324439,1.242571282,1.128689341,1.100897508,0.270941267,0.426070944
4930507D05Rik,0.450530883,1.367027238,2.744086401,0.498172083,0.618362757,NA
4930509E16Rik,3.462669264,0.595241116,0.913009505,0.651955005,0.514430199,0.666479659
4930509G22Rik,8.182514354,0.279461115,0.627930948,0.445050711,0.656283107,0.779115796
4930512B01Rik,0.529105569,-2.232347323,3.040698362,-0.734156124,0.462853591,NA
4930513N10Rik,16.18732831,-0.11603267,0.432014969,-0.268584837,0.788249182,0.870433707
4930515G01Rik,19.42875214,0.06598344,0.382803288,0.172369052,0.863147401,0.918458117
4930517J16Rik,2.976191633,0.158214415,1.203274511,0.13148655,0.895390425,0.938581303
4930517O19Rik,1.406863993,-0.62172752,1.430942404,-0.434488152,0.663933997,NA
4930518I15Rik,56.85500942,0.554254003,0.25622967,2.163114068,0.030532407,0.077084516
4930519F09Rik,0.268794282,-1.251698034,3.777744523,-0.331334749,0.740391646,NA
4930519P11Rik,1.813717791,-1.137955859,1.322919882,-0.860185016,0.389687063,0.550835666
4930520O04Rik,59.73763908,0.04990062,0.233427397,0.21377362,0.830723598,0.898073462
4930522L14Rik,173.101469,-0.519239093,0.139519578,-3.721621722,0.000197947,0.001041663
4930523C07Rik,1801.196041,-0.225242658,0.070135008,-3.211558168,0.001320172,0.005416895
4930524B15Rik,0.282530261,0.429296796,3.713762425,0.115596192,0.907972581,NA
4930524J08Rik,1.972151748,0.16565127,1.306445795,0.126795364,0.899102365,0.941105437
