"","B6.6","B6.7","B6.NT","TC.1","TC.5","TC.7"
"Mis18a",10.3125599815645,10.1636122925838,10.2748866702751,10.3973945649233,10.3633616493024,10.1790033589066
"Mrap",3.27664677501639,3.23070089294794,3.23069224458759,3.23069804582803,3.23068769106256,3.23071675138188
"Urb1",9.80229427635431,9.84513476589818,9.66753134335715,9.77813140386037,9.90188675841613,9.80470030085528
"Eva1c",0.174509250561401,0.180055320371207,0.174513453583596,0.174514153717018,0.174512904035212,0.174516411252595
"1110004E09Rik",10.2432174234807,10.1301638501685,10.2339227644599,10.0684093945659,10.1837577098372,10.1442643948508
"Synj1",9.60340106880777,9.6902178248772,9.85859624614435,9.80420596118236,9.76501219594409,9.86282187513765
"4930404I05Rik",4.21439506863573,4.22652129297736,4.21530340251498,4.23932100277913,4.25212127775941,4.23094557028941
"Paxbp1",12.057876836248,11.7331323062879,12.093962446423,11.6953060313317,11.6893635881558,12.0649450247808
"4932438H23Rik",6.4503888623702,6.56232720771372,6.57978214452192,6.56123591222199,6.51448260348753,6.48219700506629
"Olig2",3.59722783258499,3.61933503674742,3.5972734659873,3.59728106704159,3.59726749967312,3.63504223847113
"Ifnar2",13.0076587366125,12.9537570007233,12.6912986187181,12.9956779071187,12.8495402111946,12.9026359130487
"Il10rb",12.4613363663735,12.4039352017793,12.5176755099406,12.3012461295874,12.3085526175269,12.5017006506763
"A930006K02Rik",7.4058220443794,7.42043897559609,7.31311160539979,7.3892174227131,7.45311032628742,7.44401453229917
"Ifnar1",12.3798571582005,12.7281743099505,12.8576636097361,12.6312968203521,12.6542449944029,12.856151756069
"Ifngr2",10.9504604137439,10.6837337621326,10.9243045976851,11.0118648003238,10.9914234009355,11.0233793535219
"Tmem50b",10.2996597457069,10.8912727490075,10.536173771468,10.8449738286814,10.8195926574277,10.4664717265215
"Dnajc28",6.58106797256521,6.36987072691074,6.49453991620778,6.36980711850084,6.42222649736894,6.41771077003675
"Gart",12.2248909259971,11.7684499676296,11.6516197974535,11.7580538725056,12.0611671988635,11.9477729928397
"Son",13.9039129394252,13.8558668826075,13.9921548703238,13.7557588509708,13.7555765887821,13.6435791234023
"Donson",11.7729670199199,11.6305688085873,11.7477730327514,11.3527786345204,11.6402745677183,11.796672289944
"Gm10785",6.77484233650859,6.72603016400962,6.78539419136706,6.86582080970202,6.74975024987861,6.85201357600557
"Cryzl1",10.4078302023263,10.6391006839887,10.6829340420044,10.499213695389,10.4171821374766,10.5916003274594
"Itsn1",6.56211482367199,6.56114883577527,6.81623436414401,6.53957354058065,6.62467636076683,6.64016184185039
"Atp5o",12.0078036298624,12.4367731023849,12.2120831039132,12.6784757090415,12.5181743215557,12.6369964501366
"Slc5a3",9.35651874294839,9.28641319696055,9.33929752200435,8.96627412154912,9.1387718927709,9.27474178097173
"Mrps6",11.3970494971844,11.8942352256096,11.4637207248212,11.8548496395221,11.7712453884958,11.779458532858
"Smim11",10.5115892777905,10.898932582358,10.8265036644674,10.9610200737757,10.7081654546309,10.8925020824585
"1700048M11Rik",3.36028492189778,3.3494063646676,3.34016618129952,3.34017249030672,3.3464125207429,3.35438166755488
"Rcan1",10.0736722270475,10.3594431609825,9.99840230376446,10.0627355912759,10.1267842909204,10.0304989658427
"Runx1",11.6275330867915,11.5928619253597,11.4411288774038,11.3345985073875,11.0386161324658,11.1232022858244
"1810053B23Rik",2.89272627811238,2.89276113999665,2.89275420515407,2.89275885699206,2.89275055379399,2.92940872101113
"1700029J03Rik",3.716090022468,3.73635824242412,3.76074962099663,3.71614764672498,3.71613296051364,3.71617417606541
"Setd4",10.5456605124413,10.6858868311166,10.779694554117,10.9235864905946,10.6797880733855,10.3796058288481
"Cbr1",11.631231101667,11.4887363591195,11.6512269716139,11.7507213394705,11.7366202515039,11.6098749142442
"Cbr3",3.64824120017635,3.68201367632413,3.64828845997161,3.64829633192857,3.64828228101675,3.67653719057588
"Dopey2",10.89254155787,10.9673688053002,11.589165487416,11.0003957142724,11.2661762591701,10.8294864828503
"Morc3",12.1633145265875,11.9069675604343,12.4608371955432,12.0424198060326,12.1510074341608,12.2281640247056
"Chaf1b",9.41758271448519,9.88911011265999,9.5042343292838,10.1700763223391,9.92821503117225,9.89570318277119
"Hlcs",10.0291676309121,10.2413677279643,10.5723339964331,10.3541401451754,10.3774384527454,10.4481528711513
"Ripply3",5.52036159010648,5.56149333351814,5.52007747246793,5.6433625371424,5.5444061995808,5.56058424220768
"Pigp",10.3329730879875,10.6557434353146,10.6023570470492,10.7988111406922,10.6238315939609,10.7119089780229
"Ttc3",11.9899196812631,11.8128135998487,12.2782223821701,11.9321521237023,12.1212079649055,12.1311265253732
"Dscr3",12.1951918017014,12.0234344109414,12.1033527563544,11.9343608664674,12.2438474819601,11.9300658202284
"Dyrk1a",11.2954782978628,11.0049768484258,11.2866310527544,11.068232772956,11.1837626579779,11.392855503848
"Ets2",11.0681844453546,10.7420996256143,10.6931710156387,10.6684356326177,10.5229178905734,10.3685988726527
"Psmg1",10.826418558699,10.9158253837173,11.1447021849171,11.0286974004863,11.053281271645,10.973698254661
"Brwd1",10.8532349996624,11.0887919114275,11.2919788979908,10.6586120454181,10.8936050245582,10.8895251602541
"Hmgn1",12.4062048274535,12.6396570788568,12.5355620159316,12.8969414687243,12.5769542742542,12.654408904781
"Wrb",10.1832864893649,9.90567740613366,10.4078606059459,9.90514848976155,10.3050349870341,10.2791843313837
"Lca5l",2.47629438611068,2.47586653538627,2.47586137450021,2.47586483637639,2.4929127387969,2.48572303321327
"B3galt5",8.3549261302013,7.82595722972917,7.73405008674803,7.83792950965003,8.01789966592115,7.94933362186647
"Pcp4",2.02208251284599,2.02210145124244,2.02209768386134,2.02210021098599,2.03222047083701,2.03195437795925
"Dscam",7.70011349761302,7.74259676942444,7.81919238282358,7.57103309300712,7.60594479224918,7.86014109949787
"Bace2",8.42415638977213,8.77307004986828,8.2889528604385,8.36958097862364,8.4344657493413,8.40711369431227
"Mx1",8.71660328413904,8.48056426281841,8.85254844781531,8.88198996729588,8.81578567658109,8.76634690297606
"Fam3b",5.61387900641503,5.61411660712836,5.61406935097465,5.61410105047873,5.73206487755853,5.74175045162033
"Mx2",6.84784415897467,6.84698426738815,6.93209924678501,6.97243651253784,6.91026717157621,7.24607570536222
"Tmprss2",1.33935448477649,1.33936622340535,1.33936388822542,1.33936545464072,1.35177245586797,1.33937050545145
"Ripk4",4.74130967920846,4.65648620930654,4.638040465006,4.63805609491889,4.63802819645605,4.63921197165863
"Prdm15",9.92699341872142,9.65272929975827,10.3349415745614,10.0120812232593,9.65823221785014,10.0094733513917
"C2cd2",10.2628135181913,10.2952333893796,9.95592259246687,9.87219645613604,10.1178668817923,10.2104409411754
"Zbtb21",10.1921112622809,9.97366266771014,10.1002674720617,9.87136785341933,10.0347112930363,10.0302858266598
"B230307C23Rik",8.12475799086692,8.35222989300753,8.42171248572223,8.3662630607693,8.53138622194607,8.40194812525492
"A630089N07Rik",6.09259757067958,6.14846719987052,6.18493763655349,6.17110501671529,6.19948136983712,6.10268189613689
"Pisd-ps2",11.8967228241804,11.7070305819072,11.9489041072145,11.7161276533226,11.7703832580449,11.9205554431366
"Scaf8",12.0121006805651,11.8674530976994,11.8949530339706,11.5599240009756,11.731052111552,11.8060147791527
"Tiam2",6.91108875636565,7.08989049126798,6.9841153127581,7.00891588405194,6.97902578698869,7.10433161374265
"Tfb1m",7.92999096225546,8.21363607268232,8.32117687774045,8.12757527861351,8.13910369299444,8.28141118210738
"1700102H20Rik",2.7941352343624,2.80706164066559,2.79416118899078,2.81540641368806,2.7941577954781,2.79417945248804
"Arid1b",11.5784969902173,11.5184084196667,11.4324141749178,11.3258661466977,11.4694277732946,11.2723225293842
"Tmem242",8.86246844604873,8.97135857234614,9.02322943468597,9.0183020983608,8.94161599776364,8.90472304089868
"Ldhal6b",-1.4321825464613,-1.43136602320057,-1.43207978874667,-1.43205475920119,-1.43210078995096,-1.4313074450425
"Gm8363",-0.324387599296135,-0.32298727646575,-0.324005967842522,-0.324836590227101,-0.32405585565466,-0.324834997589036
"Zdhhc14",5.52348591271375,5.52004457299763,5.51905625227815,5.62052485690493,5.5510881253009,5.60986862682757
"3300005D01Rik",4.64226642892103,4.62689831920568,4.59929492165366,4.60117585669639,4.6163849561871,4.62466443739091
"Snx9",10.2467438684658,10.218519086835,10.2145041003575,10.0262151842162,9.9974006371797,10.066420287928
"Synj2",11.5185674991924,11.4857771411264,11.4926836350514,11.2485881496956,11.453636479602,11.2461533164883
"Serac1",7.310477589429,7.08875132889453,7.24311063022981,7.05444702457337,7.12943180667129,7.2208404483376
"Gtf2h5",10.3453853612572,10.6088842793778,10.5465477396526,10.8211590390443,10.5894915113122,10.6699525171189
"Tulp4",8.70209520176491,8.77402976498513,8.94263805479878,8.68981891079038,8.66186282280657,8.77753969245071
"Tmem181a",9.44864597929035,9.43044759641085,9.48720408155789,9.47208124188376,9.45367169940846,9.53597473882289
"Dynlt1a",7.65212950064809,7.63605272240838,7.60141619548723,7.61837387943228,7.69539753142625,7.59876215407136
"Dynlt1b",8.04526460427062,8.04788037268719,8.06744902810553,8.31034705232508,8.19146109950722,8.2077984387674
"Tmem181b-ps",10.1062728168491,10.0062957460619,10.1313580461535,10.3664597665203,10.457472875807,10.4188243561615
"Dynlt1f",7.29045642777889,7.32387069653644,7.31023332425948,7.25169352278232,7.28314232236075,7.26182503118882
"Tmem181c-ps",5.92253109108217,5.90187085936517,5.89162300396443,5.89063048677208,5.89203147008477,5.87257212093264
"Sytl3",9.2554487438116,9.30751762499194,9.37573663916471,9.1612773268597,9.18137367361108,9.11674596140926
"Ezr",14.1551341019073,13.8085007608228,13.8085403652857,13.8864606596577,14.0347300505825,13.9583472147448
"Mir692-1",4.846375086347,4.84552940118487,4.84711713790646,4.8616195232807,4.85830041277928,4.8551138675573
"Rsph3b",9.04517315801951,9.02595871439065,8.86342684672867,8.93034914566911,9.05725313751118,8.97431223470538
"Tagap1",11.5964016228189,11.4193627271357,12.0656825641821,11.7028440261722,11.949920929888,11.8918374303606
"Rnaset2b",11.7416388413458,11.8432773614971,11.8633089470813,12.1040867684313,11.7952999733329,11.8105480587351
"Gm1604b",0.931026604002332,0.931961582474798,0.93103370039337,0.931034882499208,0.937269045180113,0.933234346912159
"Rps6ka2",6.6511150269532,6.84801895281406,6.65156567235763,6.76861241857878,6.70928895453591,6.82243476543308
"Tagap",12.0401567383098,11.9435507293776,12.0144223199608,11.6891162965962,11.7821335909788,11.5599767386575
"Rsph3a",8.73386000840248,8.69628403589587,8.81996774673522,8.85985159434647,8.76325902831918,8.7480250558354
"Fgfr1op",10.4321692837807,10.6345625767391,10.6135574262771,10.1564640734363,10.4326334551207,10.3303071948411
"Ccr6",11.6768105204432,11.7509360851666,11.1880924900963,10.9097242065509,10.9627812820048,11.1190921122323
"Mpc1",10.1373271086405,10.5696513706897,10.4938378067618,10.6490480764651,10.4476169592662,10.5395280941787
"4930506C21Rik",2.9231974906625,2.92416199116729,2.93152995073307,2.93570313667171,2.92791929141714,2.93419316927851
"Sft2d1",11.6104842556814,11.6268760039123,11.7370108324629,11.8411480220088,11.6830739944645,11.6472380460825
"Prr18",-1.6552806063141,-1.65568196864319,-1.6556983378437,-1.65568716820316,-1.65570770980386,-1.65565582765833
"T2",6.08317210562083,6.07113361461717,6.15547646356406,6.12590135429141,6.11502256067478,6.1978516508953
"Gm16702",8.77717676609478,8.76073726536898,8.69392376874545,8.77710127837747,8.63481383027124,8.75552607460574
"1700010I14Rik",7.92617535795422,7.72818711786739,7.73888599944465,7.71672091913412,7.85593556570277,7.80284942225825
"Qk",9.50196669489886,9.43727200042568,9.55836803968083,9.32368313366973,9.51601091021392,9.38220344176476
"Cahm",4.48702651347051,4.50011286357143,4.55140609804158,4.50233712704759,4.4871004424989,4.5057997472332
"1700110C19Rik",1.67270391195123,1.67271872793731,1.68836498100812,1.67271775764253,1.67271422876389,1.67272413249697
"Park2",2.86767300235052,2.86770709646979,2.86770031427606,2.90362078986916,2.86769674330471,2.86771953280959
"Agpat4",8.53281891988743,8.66575460272531,8.62221990726916,8.87941532780165,8.67641059411586,8.77368294651237
"Map3k4",11.1704623134537,10.7877501967537,11.4801464086249,10.808261551947,11.327850857822,10.7101691395833
"4732491K20Rik",5.75918892935832,5.67631080625942,5.75318676316659,5.65856931377032,5.69586251167785,5.66090955566001
"Slc22a2",7.01302996847688,7.09047587914952,7.0183390514009,7.0291894398237,6.96619658836509,6.97499491110228
"Igf2r",12.5079247611207,11.8625276043247,11.6540395664063,11.2171126252498,11.793423155607,11.5314295304866
"Airn",3.33708794725848,3.3366807230743,3.37172802119697,3.35091761886047,3.33666637297962,3.33669796043356
"Pnldc1",5.37655299923965,5.25872306583563,5.25578420965265,5.26577628236427,5.2760401498081,5.28667205099023
"Mrpl18",11.8309041929505,12.2899125701429,12.0204025384555,12.3059918715284,12.1543609091119,12.2492023428049
"Tcp1",12.3548670249706,12.7652331057415,12.7132065373839,12.6150661156652,12.6386985435029,12.9188946946852
"Snora20",1.13593269789959,1.14424028143164,1.13843540722894,1.13594224988956,1.13593981535349,1.13594664783684
"Acat3",2.22216192774583,2.23598585256064,2.22036573243412,2.22036863282695,2.22036345584817,2.2258652838077
"Acat2",10.2707367197462,10.24585010885,10.1383842087919,10.2108325089699,10.4591326284491,10.5085513195911
"Wtap",11.6354883594574,11.9459249186967,12.1295245305099,11.9877562828441,11.7021513086423,12.0167554858197
"Sod2",11.7936525172935,11.9452450764426,11.5956653869556,11.6469140170621,11.6758345080286,11.671904974336
"Gpr31b",0.3455208417968,0.345526729523321,0.345525558263775,0.34552634393257,0.351752873448005,0.345528877284112
"Tcp10b",1.73233811196274,1.73235365286733,1.73235056135978,1.73235263511557,1.73234893361901,1.74872147111681
"2700054A10Rik",-0.166088012644841,-0.166083873669928,-0.163592086523586,-0.166084144732619,-0.165302854201839,-0.164983970199964
"Mllt4",7.21631797996732,7.29812017299847,7.31290788219188,7.23342317225138,7.16493526691689,7.24573418844832
"Dact2",3.25413575259791,3.2541805600643,3.25417164686629,3.25417762577247,3.26355183498777,3.29189015121015
"Smoc2",6.99655168863616,6.99729232220742,7.16385516399523,7.18695929825906,7.24179328637239,7.09725856081578
"Wdr27",1.94882048956879,1.94883848096557,1.96123485316625,1.94883730272489,1.94883301755207,1.95542211122463
"1600012H06Rik",10.1319897320861,10.3094312535044,10.2689545822041,10.2210239691884,10.0655390449926,10.2076228737937
"Phf10",10.2392506786576,10.3352712706913,10.3443997158401,10.3091831295482,10.3953154457497,10.4668317611515
"LOC106740",5.14970606791992,5.09787127987622,5.11908051290177,5.15844759015748,5.11765215186993,5.0973441885584
"9030025P20Rik",6.9714591542003,6.971734412374,7.08757885703396,7.02655583638597,7.03226922532504,7.08017509441812
"Gm3435",4.72881868594868,4.70468384671812,4.72445010705685,4.73733922801729,4.72629260395082,4.72997312452338
"Ermard",9.42377578051359,9.31207750202448,9.34986517313838,9.48005667301677,9.30620168063849,9.26087813531042
"Dll1",6.35824402421395,6.35971603231083,6.528292475835,6.35867199037238,6.46092177761887,6.52731146914228
"Fam120b",12.0985145667745,12.0515799865669,11.9520694385992,11.8311231120565,11.9196206519782,11.8048295596177
"Psmb1",12.8949821161349,13.2932364447696,12.9970365063463,13.5537954107114,13.2530601135433,13.3902639923299
"Tbp",10.8696108695824,11.0256551710345,10.6103490809585,10.7617777700804,10.9524224399526,10.9713911810046
"Pdcd2",11.2177697020371,11.2081085884038,11.3738010428211,11.1751303566814,11.1738077225774,11.2108870693156
"Prdm9",7.82587316430062,7.83580283635717,7.84559336104433,8.00238506032757,7.92563498493599,7.96628838001308
"Chd1",11.4233413394133,11.2716028152299,11.4349219950672,11.0835378052456,11.2194425014383,11.0048613703252
"Rgmb",7.18985646967754,7.32474895444366,7.35916889040986,7.35245724623788,7.26706493353879,7.44588574463248
"Zfp960",4.73942985036455,4.81549089285485,4.74319324950279,4.76487361258769,4.74051634805242,4.75798446876779
"Zfp97",7.36709626126099,7.36061030935113,7.53175110935025,7.34770919680089,7.47151684374778,7.47144465991987
"Riok2",9.74018605074766,10.190119884517,10.2075459007622,10.1373985327937,10.1674877297446,10.1242385962494
"Lnpep",10.0393798005757,9.88204120538743,10.6441541304698,9.85784057066775,10.0914784239593,10.2145123251952
"Spaca6",5.53436777014901,5.55003176935683,5.55475429877027,5.60278348173603,5.56057381091705,5.57187537148436
"Fpr1",3.43760349475344,3.49013542525985,3.43718911059263,3.43719588704995,3.43718379154785,3.43721773661381
"Vmn2r95",2.00567973258773,2.00569840868468,2.02541357825632,2.00569718559779,2.00569273732954,2.00570522128702
"Vmn2r96",5.24762500248918,5.23546421703998,5.28191328964084,5.24840012899864,5.26442254950266,5.25386179992543
"Vmn2r97",3.96411069762185,3.95157892299413,4.00694152014093,3.95423499578544,3.95141256649326,3.95177870584147
"Vmn2r99",0.48679111979673,0.486797629628892,0.486796334620186,0.486797203299067,0.491477498701777,0.488995490440796
"Vmn2r100",4.65883650631311,4.65895668450745,4.65893277999683,4.71141010581876,4.6660149638317,4.72491157176106
"Vmn2r104",-1.43568332422993,-1.43431308017614,-1.43558481296668,-1.43556192703956,-1.43560401555393,-1.43549771213291
"Vmn1r226",-1.43701931069662,-1.43689001513421,-1.4369224283151,-1.43570369906602,-1.4369409860351,-1.43683825252857
"Ppp2r1a",14.0660438832958,14.1029267085715,13.9167554403164,14.2059183809648,14.1827374369222,14.2600972001314
"Zfp160",8.86634693311892,9.19904161078242,9.23833691243416,9.4012610688741,9.07970079883887,8.93593761620142
"Zfp677",9.43698185190483,9.88863220480213,9.74588496251353,9.59942665641008,9.66103182281813,9.58336048442015
"Zfp54",9.16453856878844,9.43087104627011,9.05848553721626,9.06395019178171,9.16985045946696,9.04660313754984
"Zfp51",10.6352577368125,10.5404775419036,10.7630544528448,10.6722711114675,10.7859244715736,10.8570279358391
"Zfp53",11.8283923624067,11.9571836871631,12.1208864709653,11.8467248024621,11.8375110418742,11.8644315551223
"9330136K24Rik",5.03357407050878,5.00452118926075,4.9896385867403,5.04968242309922,5.01531625167825,5.00295317152358
"Zfp52",10.4302864874532,11.0658277340078,11.0136112128524,10.5352155951889,10.4332252094142,10.658194777121
"Zfp948",8.07126458942718,7.95184128704242,7.94483495754184,8.11498593571321,8.04867583778822,8.02923411782672
"3110052M02Rik",9.52651794002256,9.49363231363197,9.55891349490874,9.60212886852559,9.50033905941143,9.66329948588842
"Gm10509",8.45469412813951,8.62315619711059,8.54697238638429,8.69577389439368,8.64946052576091,8.47322526014591
"Zfp760",7.74056814793761,7.74153939382212,7.85632511720674,7.72076224210669,7.59137305250595,7.71447790529893
"Zfp229",4.68224391678827,4.68517227394898,4.68234170795587,4.69315039921555,4.73134374899032,4.7472865711329
"Zfp820",2.29242174815239,2.28837843403539,2.28837391982892,2.29016593882955,2.30539204643286,2.28948523052767
"2210404O09Rik",8.94139754713515,8.9319040077603,9.13971103139714,9.14635691241166,9.02163896760952,8.90560161984592
"Zfp942",9.17029260219135,9.25512887102395,9.61538083957035,9.02304356738277,9.37146519509684,9.29499288314922
"Zfp943",8.1073497184197,8.31012411559326,8.43289375025954,8.0765013593923,8.22165957499197,8.22460453884695
"Zfp947",6.04263019122359,6.16587231557906,6.03612701746102,6.13665434250506,6.06574217907466,6.07999011542045
"Gm4944",7.93915271400391,8.1063786950186,7.9157071001206,7.88352045430411,8.06969016745688,7.95951417943852
"Zfp944",9.24635342838372,9.12480568796016,9.44372520067931,9.33638262493106,9.42678799863757,9.19594761533619
"Zfp758",8.74542072208665,8.78715101043748,8.78292186011661,8.41891576579846,8.49997247686848,8.60858190220033
"Zfp946",7.3775014229351,7.52028025859126,7.57833440881635,7.48837445953075,7.43104491084774,7.57189644216475
"Gm16386",3.93790266295727,3.93797468932113,3.97787091498014,3.94692283260203,3.95814356154217,3.94460503859743
"Zfp945",9.90860067926062,9.88246715396635,10.1087220963843,10.2182093967652,10.0978975866632,10.1304325515079
"Zfp40",8.32573592634764,8.24657762685078,8.5085180469723,8.37625435433401,8.23382311593864,8.20422940265395
"6330415G19Rik",6.46851948385667,6.34342897863908,6.44660418626413,6.35623853465887,6.37387285181169,6.37076339265638
"Zfp213",10.1074439928636,9.91521315309827,10.4152507920275,10.2776351150494,10.4696180689473,10.1964133613635
"Zfp13",3.99664668162296,4.04519208114441,3.98271066897693,3.98272058540985,3.98427613230035,3.98275255890714
"Zscan10",7.18855789549085,7.21569192896287,7.07623280236922,7.19770899039336,7.3347550891579,7.14632091846469
"Thoc6",10.6243443177631,10.6020890403108,10.4809244264503,10.8823427691122,10.7182812553297,10.5772596173108
"Hcfc1r1",10.0577005829653,10.1269264946777,9.93560612942473,10.1156847948295,10.0493067300987,9.92602935984017
"Tnfrsf12a",7.11918452068646,7.06440933524763,7.06742711223316,7.08653168719008,7.14672454042864,7.11508748628624
"Pkmyt1",10.3254260700105,10.2214922057875,10.4710662323654,10.3234831784223,10.3773628847879,10.4261295637085
"Paqr4",8.1758237360748,8.26316240629009,8.22937190372191,8.18374527175328,8.11901337301562,8.27592472680501
"Kremen2",8.46984679723653,8.51842545776914,8.65886429843489,8.5802323319705,8.40809835505822,8.5141701063427
"9530082P21Rik",9.9536932853835,9.80787868670769,9.89574237388072,9.86717689647677,9.90174055817294,9.92133450057901
"Flywch1",11.0295797223176,10.8420134682093,11.1385307895161,10.9262673158681,10.9961962318419,11.0082818483408
"Flywch2",5.65978327223984,5.63480042324285,5.61424831695831,5.66718281755783,5.6740552551499,5.68086047839911
"Srrm2",14.5756819098499,14.2100583552474,14.3225876838884,14.1239785758908,14.1030009997392,13.9300184335982
"Tceb2",12.5650209173955,12.797855239133,12.7759827412709,12.9696785742367,12.7702144973296,12.7650731156314
"Prss41",7.03158989466172,6.95792655945243,7.04015018455033,6.96592343529104,7.00504949104962,7.06815547871001
"Prss27",4.26209541694337,4.26172861368698,4.26171052309935,4.261722658179,4.2617009977715,4.35633206290159
"Kctd5",11.3255400313062,11.0480329833717,11.1830343604755,10.873149635764,11.1919860713882,11.2508853590531
"Pdpk1",11.1720158966995,10.8662435785811,11.3781273741819,10.9259164120864,11.0522839136479,10.8696143163169
"Amdhd2",10.8254769901729,10.8468567181699,10.7206673803407,11.1392581426533,10.7455653218793,10.8353831323055
"Atp6v0c",-0.798943177480436,-0.797134358215451,-0.798941140890473,-0.798067334839929,-0.79894140720233,-0.798866933765136
"Tbc1d24",6.3841606992843,6.23535271920738,6.29691012051321,6.23988618027518,6.25260837196546,6.37844379568226
"Ntn3",3.70882222003633,3.73365405591932,3.70887156304741,3.70887978196258,3.70886511174612,3.74875711206331
"1600002H07Rik",9.182433744565,8.98395339390324,9.09324827124094,9.07364517925116,9.00024556548757,8.96583741358826
"Ccnf",7.6153651691922,7.76469212838066,8.17058010163295,7.78324516065366,7.76565910558445,7.75436321661616
"Abca17",5.78243675638954,5.78177797048121,5.7825758469178,5.89076211893713,5.84767400543833,5.88182525437241
"Abca3",11.5243195093945,10.9664491172384,11.6694553359678,10.7885319651186,11.3849619401614,11.21234070551
"D330041H03Rik",8.05313357506932,8.05841491588185,7.96146052108168,8.03512773538875,8.07610374810803,8.10745901036105
"Rnps1",12.1508980794193,12.2137490103732,12.1216178075526,12.4016648302953,12.149078398147,12.3082775224151
"Eci1",11.6114099629005,11.5533579404403,11.5201693028008,11.6500467591018,11.3723979114807,11.6247522473468
"Dnase1l2",7.28901626171307,7.20823647599343,7.40162659508079,7.3054962227285,7.29864837295737,7.30540247203666
"E4f1",12.6284031447224,12.1985901879496,12.6905666078818,12.0608491132346,12.4207488985343,12.2250935022474
"Pgp",11.468586154206,11.4703203630774,11.3646590307868,11.6473087702609,11.5072825224529,11.4950623190382
"Mlst8",9.87149489441901,9.55255369972062,9.56810678322438,9.6887513164894,9.91380747873823,10.0377870387783
"Caskin1",-0.578109846631529,-0.578106721189872,-0.578107342932657,-0.57810692587354,-0.578107670291187,-0.574811068765809
"Traf7",11.3741903985903,12.0695078837625,11.5545145871242,12.0800334923822,11.8956908784157,12.0183065871242
"Rab26os",4.26239585818119,4.27819990733733,4.26246846589467,4.30629117784803,4.28039230417359,4.28004370088485
"Rab26",7.77871278178837,8.04201980054165,8.19255037091429,7.69417220809882,7.80531401274716,7.89839499740794
"Pkd1",12.575684102844,12.4042042617431,12.0179504128692,11.7794282046231,12.4843069914726,12.3144050704404
"Tsc2",12.0761327656857,11.3500199981837,11.6752347343762,11.5655788596484,11.8256081216214,11.8317107111937
"Nthl1",7.11791552931762,7.16062684592055,7.24813440667023,7.18730227593733,7.23902653911293,7.13915034029983
"Slc9a3r2",6.38259803528493,6.52523823810659,6.3829544112262,6.48328026294345,6.4539671701215,6.50848697057731
"Npw",1.584982018736,1.58499594200162,1.58499317223522,1.5849950301671,1.59970788986836,1.58500102094615
"Zfp598",10.7799759841115,10.6667058739344,10.8250905044266,10.3356758691413,10.7170804024013,10.5678674405381
"Syngr3",4.61157015878418,4.61262107364646,4.6116629652741,4.63395314875031,4.68882026985117,4.63252832005182
"Gfer",10.3489529902066,10.3492345116276,10.2137019325032,10.4302055810175,10.3374439702698,10.1454147862917
"Noxo1",7.33474373134856,7.28110871670532,7.18996532643849,7.30688060689702,7.20823355818442,7.23189452641262
"Tbl3",11.1971678506462,11.4090575682923,11.1396026206794,11.2598673165439,11.2310571316792,11.3342623139036
"Snhg9",6.2385147238811,6.1942800938329,6.24378304402213,6.26824380284603,6.19490236947999,6.20324485621896
"Snora78",4.87190540719073,4.86906691943848,4.86971563918261,4.88636587674288,4.8550263210243,4.84997853397954
"Rps2",14.5210076416169,14.6148770057573,14.3726689227819,14.8472587297175,14.7919915376411,14.697002171371
"Snora64",5.91330827721998,5.87966477059899,5.95988047049553,5.91464273599533,5.88483888625574,5.88804499781053
"Ndufb10",11.7939989091925,12.0145792498095,12.015114853518,12.251199921193,12.1460039284162,12.0337423169454
"Msrb1",7.35678582832735,7.4114990407718,7.33698477188346,7.45167252986614,7.42148817177921,7.41540285003347
"Fahd1",5.92916482826688,6.00527269329358,5.97762615086299,5.92433908121093,5.98336530678559,6.02080588548687
"Hagh",10.3718018678928,10.3105255554796,10.5058554322796,10.3228616534166,10.3842670149195,10.477347847807
"Nubp2",12.0387403345595,12.0884364010338,11.9568746319842,12.1404585960102,12.2059168930349,12.1631614224271
"Spsb3",12.2744258581488,12.4901097708829,12.5734081846003,12.397488877567,12.4693729501387,12.2701236909635
"Eme2",11.1122179321895,10.2929323633121,11.0928915807906,10.5456946163052,10.7349445692943,10.5020127237298
"Mrps34",11.3412649694133,11.2843335845355,11.4955364853142,11.4819067586559,11.4654659773435,11.432718191941
"Nme3",10.0590754153708,10.081878255252,10.2336007462844,10.2946706136021,10.1506932689055,10.212801738652
"Mapk8ip3",11.806722570919,11.3313149877125,11.9839095643765,11.216659768575,11.571044155763,11.4801046131345
"Hn1l",10.0344665047008,10.3605523236354,10.2015748821372,10.3540554675041,10.245977706947,10.2691473952984
"Cramp1l",8.12598155443307,8.26963526484773,8.16696622731523,8.23196121446253,8.14691231309245,8.17499501039246
"Ift140",11.239416318491,10.9906359454662,11.2581267164936,10.8651578552726,11.0860130228955,11.2029261860784
"Tmem204",2.96552826224686,2.96556485538397,2.96555757612387,2.96556245899273,2.97802468793955,2.99160389369381
"Telo2",11.0472356558138,10.9562547587905,10.8691409935247,10.6695087470623,10.8746169467148,11.1296924313299
"Clcn7",12.1745071637591,11.7393903736708,12.2047628072479,11.8736279223812,11.9561104908604,11.5829020346109
"Ccdc154",0.53884146201132,0.538848213159771,0.538846870146912,0.545978874655385,0.538846163028929,0.538850675855892
"BC003965",10.7606342586988,11.1144357605818,11.1289043019812,10.9524407693258,11.0421032953039,11.3027141385542
