"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nme3",1162.41975248162,0.254110814615711,0.289750951911697,0.876997341817716,0.380488081886788,0.812394931574706
"Mapk8ip3",3159.88065883285,-0.540299233277206,0.307511072035802,-1.75700741342511,0.0789165455940852,0.511496128850552
"Hn1l",1227.63959833562,0.21630336969431,0.319420337482976,0.677174695258212,0.498295120976499,0.876398453978767
"Cramp1l",293.673712749987,-0.0317835919675787,0.542644477113418,-0.0585716676536553,0.953293277864423,0.99538598884069
"Ift140",2236.82346709727,-0.215748892798309,0.271463645814131,-0.794761641660226,0.426752167859509,0.838929979740003
"Tmem204",7.94440982172158,6.64900286971344,3.91309150399354,1.69916876794927,0.0892873892369636,0.520512187122683
"Telo2",1974.76346019792,-0.105168709282173,0.297972162148637,-0.35294810268119,0.724127347778504,0.947430009636139
"Clcn7",3983.75521441647,-0.398870024751585,0.26201610930857,-1.52231107394182,0.127931154622756,0.578203029168719
"Ccdc154",1.46108390416896,4.20869379272364,3.94098514700404,1.06792937190416,0.285552372148956,NA
"BC003965",2163.29913633841,0.190331153509647,0.301835298587721,0.630579506108799,0.52831550233893,0.889727613499592
"Unkl",1801.8597499027,-0.291939906282702,0.301918872974934,-0.966948185140251,0.333569936854687,0.784610269150638
"Gnptg",3893.59711682509,0.338888470207888,0.203403819984824,1.66608704906905,0.0956960776575133,0.530758062070445
"Tsr3",2342.73972514251,0.312536652261232,0.1990002224721,1.57053418523213,0.116290887828459,0.559883366930462
"Baiap3",4932.3696782445,-0.329383928063495,0.37348708665865,-0.881915171446171,0.377822682084102,0.811722776655942
"Ube2i",10717.2847148549,0.0771381171282721,0.122317553188413,0.630638163677552,0.5282771394134,0.889727613499592
"Gm17801",11.2191083870536,-4.14542149884712,2.9966740359188,-1.38334081356837,0.166560389193355,0.618785803427828
"Sox8",12.3047392657456,6.23523765215738,3.90227659214269,1.59784615593681,NA,NA
"2810468N07Rik",27.5373978805604,8.44363454175203,2.23486956744487,3.7781330350324,0.000158008469273684,0.0119404127348863
"Lmf1",1194.73187147951,-0.105882151028354,0.337732866051552,-0.313508579328469,0.753894303639841,0.953592476516935
"Chtf18",450.211342530841,-1.27228017167616,1.95791020975902,-0.649815382408548,0.515811481524884,0.883101189132788
"Rpusd1",949.262502898674,0.443212825056679,0.443789216109735,0.998701205364769,0.317939456593128,0.770840717022384
